ID	label	text
s24:0d17d45a18be694b3d34088bec9d5da6	obscene	Matalat korot, 35 vuoden asuntolainat, joilla luodaan luotoilla ylläpidettyä kulutusta, tullittomat rajat kaikelle kehitysmaapaskalle, jolla heikennetään työllisyys ja saatetaan talous täysin riippuvaiseksi maailmanmarkkinoiden heilahteluista. Sen jälkeen roima palkkatason lasku "kilpailukyvyn nimissä", jolla sitten velalliset yrittää selvitä niistä jo nyt tulleista luottotietomerkinnöistään.  Tämä on sitä Lepomäkien ja Sammallahtien "talousosaamista". Muistakaa äänestää kokoomuspellejä, jotka ovat jokaisen roponsa tienanneet puolueen kassasta tai suhteilla järjestetyissä helpoissa pesteissä.  Apinat, jotka äänestävät tällaista politiikkaa ajavia oikeistopuolueita, ovat tulevaisuutensa ansainneet.  Paska-anarkistit ja maahanmuuttajat ovat tarpeellisia oikeistolle. Niiden avulla puupää-öyhöt miehistelyineen ja kovisteluineen saadaan äänestämään itselleen köysi kaulaan.  Pakko vaan todeta, että suurin osa suomalaisista on käsittämättömän tyhmää väkeä. Tulevat saamaan vielä kusta niskaansa, mutta eipä kyllä kaiken näkemäni jälkeen sääliksi käy. Ihan itse ovat tilanneet.
s24:d32db4e40db183d8cce03f3a9c33e2fe	obscene	Mikä epäilyksen siemen? Vieläpä suuri. Mitä paskaa sinäkin jauhat täällä?
s24:ae6089525b479d95e95eacfa466bb517	not-obscene	Näin on, Vaasassa ei 10v. päästä paljon muuta jäljellä kuin hurrit, mamut, ja tyhmät vasurit.  Fiksut suomalaiset muuttaa pois.
s24:4e419fd7259787f0c0b2aad727c93358	not-obscene	Tapa vaan itsesi vesipää, siinä ei häviä kukaan, eikä sinusta ole ketään tappamaan, sillä olet vain surkea nettihiiri piilossa kolossasi.
s24:4feddc0fd0c2e9365428cc727b9012d6	not-obscene	mä en tajuu edes sen tyhmän pelin tarkotusta ja mite voi pelaa kahestaa xboxilla .
s24:c882089af0f6579d642c1ddce203f9a8	not-obscene	Vahinko, ettei oo sama ilme. fotos http://kuvapilvi.fi/k/yzUl.jpg o klyyvari (nenä) vinos & o värjänny fledansa siniseks. Mikäli foto ois samoil ilmei, vois sanoo joo, sama mimmi
s24:d0e9d914f86b4afc4c89b6549a40e0d5	not-obscene	Hehehe... "pitäsköhän muuttaa Sveitsiin...". Sveitsihän on nimenomaan muuttovastainen maa. Sinne ei muuteta ainakaan Suomesta. Suomalaismamut ovat niitä pahimpia loisia.
s24:68f3c77cdc127f6636610e821c67e181	obscene	Pitäisikö nousta barrikaadeille? Pitäisikö nostaa yhtä iso möly kuin nämä elänfanaatikot? Hitto, kun minä en osaa. Harmittaa tietysti että näin on. Ihmisten pahoinpitely. Ihmiset eivät halua kuulla yleensä edes aiheesta. Eläinten pahoinpitelyyn on jotenkin helpompi puuttua? Näin sen täytyy olla. Itse asiassa pidimme syksyllä esityksen perheväkivallasta ja haastattelimme jopa väkivaltaan turvautuneiden auttajia. Useimmat ovat (vielä toistaiseksi) miehiä ja 999 tuhannesta on autettavissa ja 999 tuhannesta on jokin muu syy käytökseen kuin luonnehäiriö. Heillä ei ole vain muuta tapaa toimia. He eivät ole oppineet. Oma tahtohan heillä tarvitsee tietysti olla muutokseen.
s24:1a54dcc96f28f643be4829c7168dfcbd	not-obscene	mä taasen, ei voi sanoa että vihaan, mutta inhoon kaikkia hesalaisia. Ne on niin itseensä täynnä olevia... Olen pohjoisesta keski-suomesta. Entäpä ite.. En ole minkään joukkueen fani, mutta kun toi kärpät ja jyppi on lähimpiä sm-liiga joukkueita, niin yritän vähän pitää niitten puolia.
s24:4a461e4c32bbadfb4f8242cc0115bc9e	not-obscene	...oikeesti oikeessa, eikä vain kuvittele niin :oD Ärsytelkää meitä omahyväisiä besserwissereitä oikein kybällä! Pussiin itsensä puhuminen on hieno taito, kannatan sitä! Eli siis: ei ihminen huomaa, jos se on itsensä puhunut pussiin. Vai mitä?
s24:eb40caf06fa80517ea6dd4adb3463f07	not-obscene	Vähän kyrsäsee kun viimeinen päivä menee töissä..
s24:0ce03b0f126953c4fca54d8bcc5d927d	obscene	suomen heikompi osaisten olot kuntoon. kokoomuksen maahan tuomat turvis matut voi kyllä lähettää takaisin omiin maihinsa heti. lomaileehan ne siellä muutenkin suomen piikkiin ja nauraa paskasta naurua suomen tolloille.
s24:2d0a878af7ba7c45836e48895998ed39	not-obscene	Ei se mahdotnta ole, että rahalla rakkautta saa, vaikka mnonet väittävät vastaan. Katso esimerkiksi sellaisia rumilukisa, kuin Hjallis Harkimo, jonka ympärillä pyörii kaikenlaista missiä. Rahasta on kyse, tai maineesta. Jos esimerkiksi joku laulaja ei pääse otsikoihihin, niin vähän jakaa itseään Hjallikselle, niin jo lööpeissä.  Näytä minulle rikas mies, jolla ei ole naisystävää, niin minä näytän sinulle homon.
s24:111019d1047b3eec90f43299a7a2ff2d	not-obscene	miten voit sanoa,et kaki voittaa, jos et tiedä koko heppua? HÖLÖMÖ!
s24:27d777df5c8d1eeeab0ec9ec556871b5	obscene	Lihoiks vaan koko paska, kaupungintalolla on juhlasali jos joku tarvitsee ja kaupunkikin tienaa.
s24:6b8ecc7e72cb11a0cfa91ab3af0c050e	not-obscene	maalaisille oma foorumi, näittex mä kirjoitin ähvän.  http://keskustelu.suomi24.fi/show.fcgi?category=2000000000000024
s24:1dbc6d197cd84f97c28ec5576613da3c	not-obscene	tili hotmailiin. olet sössiny ja antanu käyttäjätunnuksesi ja salasasi kohtaan haluatko nähdä ketkä kavereistasi ovat bannanneet sut tai muuta vastaavaa.
s24:21d5baddc082df3758a7b095b71c9928	not-obscene	niin ja lisäksi paljastit olevasi RAUKKA SINKKU
s24:5704136c873d62d5e37c94efc8199554	not-obscene	Oots sä juntti, aivan huutonaurua saa nauraa..... Italialainen se firma on jo ny. Seinäjoella suomen tehdas kohta ja pitkään jos jotain tajuaa siitä miten isot asiat toimii.  Koita ny ens kerralla keksiä päässäs joku vähemmän köppänen huhu niin ehkä joku jopa tarttuu siihen
s24:cd2d18769b72792230481fce8ea5c86c	not-obscene	Kerro niin väännän sen sinulle rautalangasta. K AN N A B I S E I O L E V A A R A L L I S T A ! Ei myöskään huume!
s24:c43383df0eaeef1dce55717e6e32e6ce	obscene	Elä helevetis hajosiko tosiaan pötö tollai?
s24:d158321fce73a58794120956f1ec8022	not-obscene	No VGA detected.  Otsikon mukainen teksti tulee ruudulle näyttiksenä HD6870, jota en ole aiemmin käyttänyt.  Toinen näyttis toimii hyvin. Emo: Asus P5QL Pro
s24:ea196d873e68c24a072100c8d3e03aaa	not-obscene	Roin hyvät/huonot asuinalueet??  eli mikä JEEES JA mikä NOUUUU
s24:1216c994b81198050662af232c099539	not-obscene	Vähäpoika taas vitisee omiaan!
s24:11b68def0434234e274a8a33f092e5e7	not-obscene	Lähipiiristä aivan identtinen tapaus. Nainen änkesi jatkoille baari-illan jälkeen, soittamalla perään kun muut olivat jo lähteneet. Meni vapaaehtoisesti saunaan miesten kanssa. Myöhemmin sekstaili ihan vapaaehtoisesti, ja sitten aamulla iski morkkis kun "mitä mä nyt mun poikakaverille sanon" paukahti ajatuksiin. No eipä mitään, soitto poliisille että mut on raiskattu!! Ja siitäkös rumba alkoi. Ja tämä nainen oli 20 vuotta miestä nuorempi ja täysi-ikäinen!
s24:e991674db7edb9fddee5720995a308c3	not-obscene	Espoolaisina teimme SUUREN virheen ja muutimme aikoinaan kivenlahdesta nummelaan! Nyt olemme asuneet puolisen vuotta Kirkkonummella, eikä kaduta yhtään muutto tänne.
s24:e67570e9c99052bbfb5ed3bc61a507a0	not-obscene	Sinä et kestä Paavo Väyrysen neroutta, koska olet sivistymätön juntti.
s24:954d7d57770857c3dd6c74e3541280dc	not-obscene	Isältäni en ole koskaan penniäkään pyytänyt, vaan omin päin liikkunut maailmalla aivan samalla tavalla kuin kotiseutuni ikätoverit. Kak dela? What's the good word? Etkö fenno vieläkään oke tajunnut, ettei kieliä opi koulussa, vaan elämällä! Lienet elävänä kuollut, omassa surkeudessasi!
s24:963541142eb0b130b84574a8ed0c5613	not-obscene	Kun Robinhuudista tuli stokmanni  Kun Robbari muuttui stokmanniksi tuli halal lihasäilykkeitä ja samalla isänmaalliset paidat pantiin pannaan. Pakko boikotoida kohta tuotakin lafkaa.
s24:edf5c3dfbd0fb28dcb57e4c37afb0318	obscene	Olis kiva tankata st 1:llä, mutta....  Siellä ei taida olla sellaista kellonaikaa, ettei joko helvetin vanhat kyrväkkäät istuisi siinä ulkona tujottamassa, tai sitten ylipainoiset kakskymppiset rättipäät räkimässä ja vahtaamassa. Erittäin epämielyttävää asioida, sisälle nyt ei voisi kuvitellakkaan menevänsä. Harmi, taas jäi tankkaamatta ja hoidan asian nesteellä töihin mennessäni huomenna.
s24:e5630228171babd55266eb4cf6b1b9f1	obscene	hankalaa  Hitto oon niin ihastunut yhteen mieheen, joka on kaikin puolin täydellinen. Mutta en voi koskaan saada häntä. Sydän kipristelee, kun häntä ajattelen. Miksi ihastun aina niihin, jotka ovat varattuja tai muuten vaan ulottumattomissa, mutta perässä roikkuu muutama mies, joista en taas itse ole kiinnostunut :(
s24:2ff7498c32bd4a440781a87aff2134ce	not-obscene	idiootti. Minkäs sille mahtaa. Käypä katsomassa kelit joskus itsekin, lennot ei paljoa maksa.
s24:3931b076bc23641542f01a20140d49a9	not-obscene	Kyllä idiootti postilaatikko piisaa
s24:d8f7a612768a6d6dae976b02d6ed1d8a	not-obscene	Mistä te saatte nuo numbat? Oma hakupalvelu käytössä?
s24:fdcb9d14b92b6996c14baa80eb571c44	obscene	Eli kristittyjen lapset pääsevät taivaaseen, mutta esimerkiksi muslimilapset joutuu helvettiin?  Vrt.Niiden lapset, joiden isä/äiti siveli lampaan verta ovenpieliin pelastuivat, kun taas "vääriin jumaliin" uskovien lapset, ja orvot (joilla ei ollut isää, tai äitiä sivelemässä verta) Jumala teurasti, ja siirsi nämä näin kätevästi helvettiin, jossa he yhä huutavat tuskaansa?  (varmaan vituttaa jotain orporaukkaa)
s24:e3d737f83a49a42c784fc4524239b06b	not-obscene	martina on homo
s24:c8dae21fd535145d9a9ebc108e787496	not-obscene	voi pyhä sylvi.
s24:786ed080e5cfe846bb26c1818b2b7a95	obscene	Ei paskapaperullanvaihto 5 sekuntia voi maksaa 15 euroa. Sen pitää kuulua peruspakettiin ilman eri veloitusta.
s24:c20f35ed4a0693c0b03ac4924e1c1f77	obscene	Mitä helkuttia: ----"Miehetkin rapistuvat fyysisesti mutta sen he ainakin tuossa vaiheessa kompensoivat helposti kohonneella statuksella henkisellä kypsymisellä."  Asiallinen vastaukseni:  Eiköhän se henkinen kypsyys vaihtele yksilökohtaisesti miesten ja naisten välillä. Vannon, että moni yli 30v nainen on henkisesti ERITTÄIN KORKEALLA TASOLLA.  Näkyy se Pisa-tutkimuksissakin. Tytöt loistavat ja pojat pitelevät hännipäätä älymittelöissä.  Että revi siitä. Olen nainen, en väitä olevani fiksu, mutta moni muu nainen on niin pirun älykäs useaan mieheen verrattuna, että heitä on pakko puolustaa.  Kohonnut henkinen kypsyys ja status ei ole sukupuolesta tai iästä kiinni.  Muuten ylläoleva tekstisi on ihan hyvä. Muttan älä mene väittämään, että tietyssä iässä miehistä tulisi naisia fiksumpia.  Asiaton vastaukseni:  On sanonta, että se ei ole tyhmä joka pyytää, VAAN JOKA MAKSAA, HAH HAHAHH H.....ja kumpipa sukupuoli mahtaa hoitaa sen maksamisen näissä hu-oorahommissa ?  Mitä enemmän mies ikääntyy ja mitä enemmän hänen henkinen kypsyytensä ja statuksensa nousee, sitä todennäköisemmin hän joutuu maksamaan seksistä. Eli aika hienoa, heh, statusta. ;-) Ettei vaan statusta kohotettaisi viagralla vaikkapa, kun oma köyhä mielikuvitus ja miehen putkiaivot eivät riitä näkemään oman vaimon suloja? Mies saa ikääntyä, mutta nainen ei? Toivottavasti vaimonne naivat mustia rantamiehiä Mombasan auringossa. Niillä on taatusti isompi kull...kohoava status omaa luokkaansa.  Miehen henkinen status ei monestikaan vedä vertoja naisen oveluudelle ja sille, että nainen voi tehdä rahaa myymällä sylinsä lämpöä minkä ikäisenä tahansa. Vanhoillekin naisille on himoajat, jotka maksavat onnessaan vanhojen rouvien treenaantuneesta helmisimpukasta.  Miehen 'henkinen kypsyminen ja kohonnut status' on siis näköjään riippuvainen naisen jalkojen välissä olevasta herkusta, pepun kaaresta ja mehukkaista rinnoista. Tämä todistaa, että todellinen henkisen statuksen ruumiillistuma on NAINEN. ;) Miehen kurja mieli ei saa kikkeliään nousemaan, ellei nainen kaikessa korkeudessaan täytä miehen aivoissa ammottavaa tyhjiötä suloillaan.  Naista ympäröivät palvovat, hurmioituneet miehet, nuo kikkeliensä orjat..... Nainen on malja, josta miehetkin ovat syntyneet. Ajatelkaapa, jos nainen olisi kuin Musta Leski. Söisi uroksen aina parittelun jälkeen. Loppujen lopuksi miehet kelpaavat vain raskaisiin töihin ja siittämään naisia raskaaksi. Todellisista seksin iloista naiset voivat nauttia KESKENÄÄN ! HAHAHHAHHAA.
s24:9881bce5c9420ca802754c1a3ecb8d36	obscene	Nussintaa autokorjaamolla  Anna muutamalle vakio asiakkaalle perää ja naisille munaa, Korjaamon varastossa on hyvä ollut käydä nussittavana ja kiihko on kova.  Kiinnijäämisenruski lisää kiihkoa
s24:a8d654e10b018721bd137feeda27cc9c	not-obscene	Kuulostaa ihmeelliseltä. Miksi naisella tarvitsisi olla "munaa"? Tulee mieleen joku bodarinainen hyyhhhhh ... Henkistä selkärankaa tarttee olla, jos sitä tarkoitetaan, mutta muuten ihan tyhmä juttu. Ihan turhaan mietit.
s24:17d04036fc4228f705b0dcee6f4f8009	not-obscene	"Ja mistä tuollaiset tapaukset voisi jo ennakolta tunnistaa?" - Sinä sen kait parhaiten tiedät, idiootti.  Kirjoituksestasi ei minulle selvinnyt ikäsi. Tapahtuman perusteella voisi kuvitella että olet alle 20v, mutta toisaalta kolmen lapsen isän kanssa sängyssä, joka tuskin enää mikään amish viiksi on, joten voit olla myös jo varttuneemmalla iällä. Joka tapauksessa oli miten oli niin tyhmä olet kuin vasemman jalan saapas, mitään muuta ei kirjoituksestasi tule mieleen.
s24:03edc1fe4db32c9a2db461fa7b1c7eea	not-obscene	Ja audii, mersuu, bemarii....
s24:94fb29a853d32da137465aeeff68a88c	not-obscene	oon oikeesti läski :( ainut päkki on kolmen kertaset makkarat
s24:11dd4dfa30a511fd3b882f5516c83973	not-obscene	aivovamma on sinulla! Sä oot oikeesti avun tarpeessa älykääpiö!
s24:44baf85b8191deeebcee1d755131897c	obscene	Ei sulle pellelle tullut mieleen, että kyselen siksi, kun siellä ei ole paristoja. Vitun vaikee katsoa.
s24:3436f6f9dc83c9ad25704fd4ad4175ba	not-obscene	Miksi ihmiset pilaavat oman ja läheistensä elämän, noilla kirjoituksillaan. Poistukaa kaikki julkkikset noista typeristä sivuistanne. Miksi menette mukaan tuohon pas.... Miksi annatte riepotella asioitanne mennen tullen. Ja vain te itse voitte tehdä asialle jotakin. Sulkea sivut ja sanoa kiitos ja näkemiin! Aloittakaa ihan uusi elämä ns. ”tavallisten” ihmisten tavallista elämää. Pääsette paljon helpommalla.
s24:7018fb509fa74a2068015299fa0482be	obscene	Passkasakki on aina passkasakkia.
s24:8ed3d20957be8fe592c2d1036fd4d35f	not-obscene	Sika siellä on haudattuna! Jeesusta ei näy, ei kuulu. Mies sylkäisee, sylkisormellaan pyörittelee Pyhän Raamatun sivuja! Ei lue sieltä, käsittelee sitä kuin halpaa makkaraa. Sitten alkaa vainoavin katsein etsiä kaadettaviaan, sirkusyleisön joukosta. Löytäähän niitä, maahanmuuttajia ja yksi musta, pelokas pörröhiuksinen lapsikin tempaistaan itkevänä esiintymislavalle!!!!!
s24:f999780b1b9908080ca93400658208e0	obscene	Haukutko syyttä vai syyn kera, on mulle ihan sama, lopettaa et näimmä osaa etkä halua. Tosissaan kauhistuttaa, että onko kaikki sun ikäset oikeesti noin kakaroita, että sormet vipeltää näppäimistöllä syytämässä paskaa eikä itse edes sitä ymmärretä.  Esimerkkiä ja perustelua sä kyllä jaksat täällä vinkua, mutta siihen se sun antis tälle palstalla tuntuu jäävän. Sorry, mut ei tarvi ku katsoo sun vastauksias vaikka tässä ketjussa, niin kyllä mulle ainakin on aivan sama miten verbaalisesti lahjakkaana joku sua sivujes takia pitää ym. kun täällä vastaukset on samaa tasoa, kuin serkun pojalla kiukustuessaan ja hän sentäs on seitsemän.
s24:b0420b7fd081898a809993f40d10d7ca	not-obscene	Minäkin olin teiden king kun olin 19 vee.  Sitten löytyi elämään muutakin sisältöä.
s24:dceb1665f4cfae36e41dbae6e583ec77	obscene	Älkää jauhako paskaa. Suomessa on mahtava Työvoimapula !  Ettekö te lue lehtiä tai kuuntele Kokoomuksen ja EK:n asiantuntioiden puheita ?  Mamuja on tuotava kiireesti pari miljoonaa maahamme pulan paikkaajiksi.  Viron Slovakian ja Puolan työvoima ei riitä millään ! Pula on senverran iso ja raju !
s24:a4c6ec0adab2e7757617b019a9dd5d6b	not-obscene	rakas miesystäväni antoi minun tisuille nimet Vilma ja Valma! Vähän naurattaa kun hän puhelimessa lähettää heille terkkuja:)
s24:04c981b68df048ecebb4147aa160d369	obscene	Mukavaa kaikkien koiran omistajien mollaamista taas ilmassa... Ihan kun taas kaikki antaisi koiriensa haukkua ja paskantaa pitkin ja poikin.  Siksipä en leirintä-alueilla viitsi/halua majoittautua. Harrastan kalastusta, joten majoittaudun lähelle kalapaikkoja, niin että pikku sieluiset karavaanarit saa juoda ja möykätä pikku tunneilla rauhassa!
s24:bb4e9789d0d1415ef4134820f0aa43f8	obscene	Mulla on ollut ihan sairaan paska päivä töissä..aika paskassa työpaikassa..nyt alko naurattamaan... :D
s24:e3fbaa12eb4e485e7613d20eecf66a0e	not-obscene	Jätskinnälkään ostan silloin tällöin pakkaseen parin euron pakkauksen, jossa on kuusi tuuttia. Jätskikiksalla kuulemani mukaan yksi pallo voi maksaa jopa 4 €.  http://www.youtube.com/watch?v=z4OLmjkIUPw
s24:759e22a5ab93c13cf7ce603f04a6d5bb	not-obscene	vesipää akka taas pitää yksin jorina aloituksia täällä. Paljastelee omia mielikuvitus tuotoksiaan, millä ei todella ole mitään todellisuuspohjaa. Olet kyl niin tyhmistä tyhmin.
s24:4982bb0cc59fa939f2d67410fc2faec0	obscene	"Ylläpito hoi! Tässä on seuraava joka haluaa pääsyä laitoshoitoon. Vinkki viranomaisille. Muuten, kyllä ihmisillä on oikeus pihallaan olla ilman että henki lähtee. Oletan tietysti lähtökohtaisesti, että ihmiset ainakin vakavissa asioissa puhuvat tosissaan. Tosin nettihörjöt voivat mikäli joku asiaan puuttuu, että ihan vain läpällä vaan. Vitsi, vitsi. Haittaaks se? Veikkaan, että tässä tapauksessa avohuoltoon päästetty kuntoutuja päätti tappaa kenet vain päästäkseen laitokseen takaisin. Keravalla (Savio) oli äskettäin vastaava tapaus. Poika tappoi tuntemattoman tytön urheilukentällä. Muitakin tapauksia on ollut ja lisää tulee. Mielenterveyshuolto on todella retuperällä. Psykiatriset hoitolaitokset takaisin. Ihmishenget eivät saa demokraattisessa yhteiskunnassa olla säästökohde. Suuri virhe tehtiin kun laitokseen kuuluvat ihmiset passitettiin ulos kadulle ja "avohoitoon". Löpsö suhtautuminen huumausaineiden väärinkäyttäjiin vain lisää ongelmaa. "  Joo tappajat kuuluu vankilaan tai hirttosilmukkaan, en mä sitä puolustele vaan olen sitä vastaan että sun mielestä valta päättää ihmisen vapaudesta ja suljetaan kaikki pöpilään siksi että on "hullu". Mikä mlkku sinäkin siinä olet kun leikit jotain natsijohtajaa ja pistelet porukkaa telkien taakse tuosta vaan ? Onko se inhimillistä? Ja kallonkutistajat ovat pskiaisia koska leikkivät ihmisten yksityisasioilla riistäen heidän vapautensa, kato valta päättää. kyllä tästä ongelmasta on puhetta pitkin nettiä ja yhteiskuntahan senkin päättää.  tämä sinun yhteiskuntasi on mennyt poliisivaltioksi, että vetäisehän sinä römpsätuhero päähäs ja painu m*lkku v*ttuun täältä hölisemästä viranomaisillasi. Just tuollaisia vasikoita ja huolestujia kukkahattuh*moja täällä kouvostoliitossa riittää.  onneksi en yleensä näitä shit palstoja luekaan tämän enempää mutta pakko puuttua vähäsen kun sunlaisia natsisikoja tulee tänne elvistelemään.  Sossu on sika koska sillä on valtaa ja panee porukkaa edunvalvontaan, vie lapset huushollista ihan tuosta vaan.  Kun et sinä mistään mitään tiedä niin suksi vaan v*ttuun täältä ja hoida itseäsi vaan, paina piikki takalistoosi ja alistu vallalle vaan.  Opettele lukemaan viestit oikein äläkä lässytä.
s24:f1ec89cb48ba8df8572c6467c73d7697	not-obscene	rahalla korvaamaton. Ymmärsin tarkoituksen ilman korjaustakin.  Kiitos sinulle palautteestasi : )
s24:e27399673387ea11dfe8256c2ec4bbd8	not-obscene	sinähän alat oppia, sinä kirjoitat jo melkein kuin Iso Persu !  HIENOA !!!
s24:d29114c05ee28f5f0464c557664b173a	obscene	Lööppilehdistä olemme saaneet lukea miten mies rehentelee et Sohvin kans ollut sillai sutinaa jo 2017... Ktysymys kuuluukin alkoikos ne sutinat tällä kertaa ihan heti kun Sohvi oli päässyt tutkinnasta ulos ja Niko jäi kiven sisään?? Joka tapauksessa pokaamalla bestiksen muija ja mahdollisimman julkisesti voinemme todeta et nyt on kyllä järki ja mulkku on seissyt yhtä aikaa..  Stefun ainoa huoli ei näet ole se,mitä exä tekee vaan miten tähän pokaukseen suhtautuu raaka-ranen taustajoukot???? Siinnä selvittelyssä ei Elvistelyt ja Seiskan etusivulla nillittäminen auta pätkääkään...
s24:f2951da0d1512fcaea0e1d480b546ebe	not-obscene	jess  kossu vei..viäl ku pyhä ptrick hoitaa homman nii satanen tuplattu,,,,;)
s24:c3f90d54cb6a4da8fcbfb5b26a1b6bc5	obscene	Näinhän se on. Ei tuollaisella tuollaisilla lähtökohdilla ole hänestä muuta kuin munaamaan kainuulainen kansa. Se, että hän munaisi kepun olisi tietysti toivottavaa, mutta sen jälkeen hän voisi mennä vaikka hevon p....see...n.
s24:e4c5d914a04dbf3ddda6eb485d4bc55e	not-obscene	Oletpa sinä typerä, toisen vahingosta voi joku viisastua tai oppia jotain.
s24:fc0fbe4db6a4703e537db88b4f01fe37	not-obscene	....minä haluan sulle DD-kupit ! Ja samoin oikeesti ukkoskin....
s24:b951c358c71438680482526aa7e078dc	not-obscene	Ai....onko se miljonääri vihervasemmistosossu sitten mielestäsi parempi. Tai rikkaanperheen kultapojumiljonääri joka ei edes tiedä mitä sana työ tarkoittaa. Ja äänestääkö kukaan NORMAALI homo poikia. Tämä on typerä kommentti, mutta, typerään aloitukseen tyhmä vastaus. Äänestä sinäkin ei porvari numero6 niin sinullekkin löytyy vielä töitä.
s24:4799bb6096716617ccddcb74ea02964e	obscene	tarkoitit tuolla sitä, että olen liiankin usein lukenut hallanpanemia höpinöitä, niin olet aivan oikeassa. Ei paska pöyhimällä parane, ja Scripta tosiaan on Halla-ahon hanurista. Parempi etten enää tuhlaa ruutia variksiin, jotka tuon jätekasan ympärillä nokkivat.
s24:5cf81d9ccb0a35f0cdfb03f5b2a5ec2e	obscene	Eikös se ole sanonta että tyhmällä on halvat huvit ?  Omaan tyhmyyteensä moni kompastuu ja helv4ettiin joutuu?
s24:813b928347ff0d5a895020dd3b5f5611	obscene	Kerran olen kännissä himomoinnut kaverin muijaa. Mitä tein, no panin tietenkin! Vitutti jälkeenpäin, ei se mitä tein kaverille, vaan oli niin helvetin ruma eukko.
s24:5264a9cd1e3f812d6159074d5851960f	not-obscene	Voi löytää, jos haluaa löytää. "Hän on määrännyt tähtien luvun, hän kutsuu niitä kaikkia nimeltä" (Psalmi 147:4). Ja kyllä jo luomiskertomuksessa kerrotaan, että Jumala teki tähdetkin.
s24:b9eb61609c60d92aa790dd7b66a33d1e	not-obscene	Elähän traktori-pave höyryä. Syö liäkkees.
s24:e7498bd31a9968221b6bf62460376759	obscene	käsidesit auta,jos syömäsi ruoka on saastunutta.Jos juuri SINÄ et sairastunut,niin ei se tarkoita yleisesti pientä riskiä paskataudin saamiseksi,palikka.
s24:ab88c66fabc2f3a2ced0f959fdf1edc9	not-obscene	täyssika se on niinku kaikki muutki maansa "miehet"!!!!!!!!! sentakia ne ei syö sikaa, ku se ois kannibalismia eli saman rodun syömistä...
s24:f456711a5dcb159e3498566579c86a21	not-obscene	Helposti punastuva  "Helposti punastuva voi ottaa avukseen turkoosin, lapis, lazulin tai sodaliitin viilentävät energiat"  Ote Anne Hietasen kirjasta Valon Voimaa (Unio Mystica) s.36.  mr e
s24:23b75afe786c4e5993c01e6c8cf68dbe	not-obscene	Homofoobikko täyspäinen hetero? Pelkäät sä että Haavisto tulee ja raiskaa?
s24:ac0bc97e70e1073b1ec886c96e8f180b	not-obscene	Kyllä korpimaantaksissa haisee. Suosikaa muita.
s24:1a43314100c97b2e770eda563dd5adcd	not-obscene	nariseva sossu erkki on teoriapuolen höpöttäjä edelliseltä vuosituhannelta, se ei tajua enää mitään mistään
s24:0b8fe0ac11b42a175821b39aeb7553b1	not-obscene	musta se taas on ihan sikahuono!!
s24:e67810bee96288c8fbac6ae968b99873	obscene	Kannus liittyy Kokkolaan parin vuoden sisällä... Säästäkää nuokin rahat vaikka viidakko matkailun kehittämiseen. Voisko siihen paskaseen jokeen hankkia vaikka virtahepoja?
s24:9e63718413079ab0b8dca28cd5e9df83	obscene	Ei tarvi muita syyttää ku itseään jos suostuu rahaa lähetteleen yhtään kenellekään tuntemattomalle. Se on sit voi voi. Ei voi se munan tai pilden tarve olla niin suuri että tuhansia lähettää jolleki mukavanoloiselle ulkkistyypille joka mukamas tarvii matkarahat.
s24:417528493265fde5cca813c89b14d5b3	not-obscene	Persu taas öyhöttää. Onko kaljaa taas nuppi täynnä?
s24:9c3783b1369223d2f2ac4cf3abf6d2bc	obscene	Tucs Facessa 3.11.14 ip:  "Nyt täytyy sanoa, että olen ihan kypsä median aikaiseen kiusaamiseen ja suoranaiseen valehteluun suhteeni!!!!  Hymy lehden/Alibin entinen päätoimittaja Mika Lahtonen on itse ex-rikollinen joka on myös istunut linnassa oikeasti toisin kuin minä!!!!! Hän myös käytti täysin sairasta isääni täysin hyväkseen haastatteluja kirjoittaessaan.  Hymy lehti pilasi minun 10v avoliiton, olisimme saaneet sen vielä kuntoon mieheni kanssa, mutta kyseinen lehti ja yksi narsisti toimittaja kusettivat mua täysin, juttu on niin pitkä että se tulee omaelämäkertakirjaani!!!!  Nyt saamari soikoon, eikö se YSN tai joku vastaava taho saa noille valeille jotain tolkkua????!!!!! Eikö sitäpaitsi salaisten asiakirjojen julkaiseminen ole RIKOS????  Me näemme oikeudessa Hymy ja MINÄ tulen olemaan asianomistajana siellä!!!!! En todellakaan ole mikään "rikollinen", pas-kanmarjat, täällä on kyllä vapaana useitakin sellaisia!"
s24:24bca038bd72eb98a3079c60326f32d3	not-obscene	Ja sitäpaitsi tyhmän leiman saa jo sillä että esittää tyhmää. Ja miksi ihmeessä pitää esittää jotain muuta kuin on? Omana itsenään löytää ihan varmasti sen parhaan ihmisen vierelleen!
s24:d3003440467b5845eac8e871ff966987	not-obscene	Noin ne ajotaidottomat pelkurit puolustelee nastoja, vaikka eivät ole koskaan edes uskaltaneet kitkarenkaisella autolla ajaa. Se on tosi että tyhmää kuluttaa kitkarenkaita kesällä, pehmeä kumi kuluu todella nopeasti, etenkin helteellä.
