ID	label	text
s24:2ff6facfe5f0d103135d726b12f2e30c	insult	Sairas sekopää, joka kuskailee roskiaan julkisille paikoille ja uhoaa ihmisten ampumisilla. Taisipa kyrvänsyylä päästä multiin. Siinä onkin oikea paikka.
s24:e441999ba305eb1c54b5076b9e961650	insult	Leso pelle, ei tosta ollut kyse ja tiedät sen itekin. Mut kiva että oot ylpeä itestäs, arvostan kykyjäsi.
s24:68f5667ba5d542a27c50b1007d4a56e5	insult	Saatanan wannabe skönäri...
s24:51fcc5da90b9ab2ecaa32a25252c7e66	insult	Naama kiinni senkin hukkapätkä.
s24:ca3a2df33f156f8f5a8c99c8df19a750	not-insult	minä raiskaan sinut arpalahti siinä on perseeseen vedon tahti ota suunnaksi olli arpalahti huhuhuhuhuhu vääääääääk iiiiiiiiiiik
s24:9279e4959d5f4e9b6b3369d19ae61fd9	not-insult	Olen vanhukseksi luokiteltu mies, 73v, ja minulla seisoo jo pelkästä naisen ja v...n ajattelemisesta. On joskus vieläkin kiusallista kun esimerkiksi kauppajonossa tai ratikassa ollaan tiiviisti peräkkäin ja kun etumukseni hipaiseekin naista, niin alkaa tököttää. Useimmiten vedän keskirunkoani kauemmaksi houkutuksesta, mutta joskus etenkin kesäisin työnnän seisovaa k....rpääni naista päin. Joku vetäytyy, vaan useampi alkaa painaa vastaan ja jopa hemputtaa persettään. Kiusaavat vanhaa miestä. Sama on hieronnassa. Alkaa seistä kun naishierojan kourat edes lähenevät genitaalisia alueita. Joku ei ole ollut huomaavinaan, mutta muuan näkövammainen naishieroja ensin kokeili kädellään, sitten tuhahti ja napautti sorminapin kyr...pään.
s24:44f9a9a79e70ab47c4a7fd84a6badba5	insult	Hassu provo. Et ole koskaan käynytkään USA:ssa ja olet ihan tavallinen peräkammarin poika Pönttövaarasta.  Amerikkalaisia vihataan jonkin verran enemmän kuin paluumuuttajia, ja hihamerkit on jo suunnitteilla.
s24:1da168cb015cdf5f8ee76eb5582ec528	not-insult	Mitäs jos joku hyväksyykin sut sellaisena kuin olet? Oletko ollut jo niin kauan yksin, että ajattelet kaikista noin, ettei kukaan hyväksy sua ja jaksa olla sun kanssa?
s24:527d0b5b85daf5b43b62d88d0e7511aa	insult	Niin, ne on tossavaisia, torniaisia tai muita natsipellejä.
s24:eada44536fead2a3661cdfbd5efe4747	insult	Ai se on sun mielestä shaibaa kun poliisi menee ja hakkaa tajutonta? Olkoon ihan mikä vaan venkula, mutta tajutonta EI IKINÄ mennä lyömään. Eikö sen nyt ihan miehen peruskunniakin sano, että kun vastustaja tappelussa tippuu, se väkivalta loppuu just silloin? Tippunut ei ole vaarallinen, siltä on jo taju pois. Kerran saat tappelussa iskeä tauluun ja sen pitää riittää, kun se tippuu, matsi päättyy siihen kun se kaveri ottaa lukua.  Se on nyrkkinujakoissa ihan kahden miehen välinen kunniajuttu, että tippunut/sammunut jätetään rauhaan ja munille ei potkita.  Nytkö SUN mielestä poliisi saa mennä lyömään virkamerkin suojalla sitä tajutonta humalaista? Näinkö on asiallista SUN mielestäs toimia? Saatanan sairas poliisinpalvoja nilkki!  Paina nyt kalloos se, että sammunut/tippunut on suojattu kunniasäännöllä. Edes poliisi ei saa mennä lyömään miestä josta ei ole enää vastukseksi.
s24:fad6655b5b630a52c4a51bf3984f39b6	not-insult	Et varmaan kiellä sitä, että aloittajakin on pahoin henkisesti vammautunut ja syynkin hän kertoo.  En tietenkään mitenkään hyväksy lyömistä, mutta en kyllä henkistäkään väkivaltaa vaikka laki sen salliikin (naiselle).  Vakka on kantensa valinnut ja jokainen tietää että toista ei voi muuttaa.  Jos huomaat valinneesi väärin niin silloin pitää lähteä heti eikä alkaa nalkuttamaan, sillä siitä ei ole muuta kuin haittaa.  Kukaan maailmassa ei pidä nalkutuksen kohteeksi joutumisesta ja loppukin rakkaus lentää romukoppaan hyvin äkkiä!  Mies ei voi lähteä liitosta koska hän lähes aina menettää lapset.  Siksi tässä maassa elää niin suunnaton määrä tossun alla eläviä miehiä jotka pitävät omaa vaimoaan vittumaisimpana elukkana maan päällä.  Siksi myös ei juuri huvita puhella eikä varsinkaan leperrellä lemmestä.  Joo, tiedetään, mikään ei koskaan ole naisten omaa syytä. Tämä kirjoitus oli varmaan kaikista täyttä paskaa.
s24:1031c91beb313e53ceab81b41735159a	insult	pellee ei haittaa palstan muutokset.Enempi vain raukka spämmii..
s24:035d9bd3f251ee17b927fe8beeac1d92	insult	Kepusaarnaajat aina homostelee, moniko muistaa kapt evp/sonnimiehen perään panemiset täälläkin palstalla. Kyllä kepulaisille ja varsinkin lestoille perä maistuu. Ei ne muuten olisi aina Kapin perässä, vanhakin kelpaa, maaseudulla vaihtoehdot on aina vähissä.
s24:a8f95dd35ab84ffa9247104afefaac2d	not-insult	Tahtoisitko lypsää letkuani? 😂
s24:d0869fb79e9341723364cb33c41b7327	insult	"Honkanen on perhemies, jolle kotitöihin ja lapsenhoitoon osallistuminen oli itsestäänselvää.  ”En ajattele, että kotona tai lapseen liittyen olisi mitään naisten ja miesten töitä. Uskon, että kotitöiden jakaminen lähentää vanhempia.” "  Kuulostaa jonkun femakkoakan tosun alla elävältä pillunnuolijalta.
s24:0ffe9ec9940f41ce2f90f692e4f0043c	insult	Jo pelkkä rengaskoon muutos aiheuttaa heittoa nopeusmittariin. Siispä valtio keksii kohta tällaisen: Nopeusmittarin Pakkokalibrointi. Kalibrointi pitää teettää puoluettomalla mittausasemalla eli VITUN TOLLOILLA TUTKIJOILLA (VTT) ja maksaa vain 1200e. TÄmä siis on suoritettava JOKA kerta kun rengaskoko vaihtuu, tai on katsastus. Kyllä kansa maksaa! Miks vitussa me ei tehdä mitään? Mellakka pystyyn italian malliin.
s24:10ca254b7e74cb513ff39e41be71e138	not-insult	sinne vitun turkkiin
s24:e5b80ae1c86c17eb255e09e5cb6288d3	insult	tunteettomia paskiaisia vai älyllisesti jälkeenjääneitä, kas siinäpä kysymys
s24:4ca11558217ae7c4d0afc246ed08327c	insult	Monta syytä lentää kanarialle. Sinulla yksi syy, ettet lennä sinne, olet persaukinen.
s24:569283f464e73372e59abbd4933795b0	not-insult	Missä on kunnon lewis perseet,nykyajan farkut ihan outoja.......
s24:a4818577cdf8331e15fa2deb1086b4d0	insult	Menen perjantaina iloisena töihin. Suck my balls  Lakkoilkaa vaikka maailman tappiin mutta meikäläinen menee perjantaina iloisena töihin ja pieraisen teidän lakolle. Minua ei sosiaalipummien toimeentulo kiinnosta ja on oikein että laiskajaakoilta viedää kiljurahaa.
s24:6637c0f82c9a4396f0fe2b03ddc3f22d	insult	Pyhäselässä tehtiin mielipidekysely,kun puolueväki ei uskaltanut järjestää äänestystä. Kyselyn tulos oli liitosta vastaan selvin luvuin,mutta puolueväki kannatti liitosta siitä hulimatta. Tämä oli selvä petos ja petos on rikollista toimintaa. Siitä syystä kuntaliitosta ei olisi pitänyt mitenkään toteuttaa. Kyllä kansa taas kerran tiesi miten marjat on. Petkuttajat jo vihdoin vastaamaan tekosistaan. Miksi idiootit johtavat kuntia?
s24:7305ff744dc3f73a95d08c5f3650180b	insult	aina.  Älä ikinä luota ryssään.  Äläkä rysssänkätyriin: katso Johan Bäckmanin rumaa naamaa. Ostaisitko käytetyn auton sen näköiseltä tyypiltä?
s24:ca8072c3759fe045b292319538f67773	insult	Rippipappini on  valehteleva teeskentelevä toisia alempinaan pitävä hurskastelija jolle oma ura ja oma väki on tärkeintä.  Ja perin huono on näyttelemään myötätuntoa se pitäisikin lisätä täydennyskoulutus ja koulutusohjelmaan.  Kuinka antaa mielikuva välittämisestä kun ei oikeastaan kiinnosta paskan vertaakaan.
s24:ee37681d40d96e2d5d0457fe8d8334ab	not-insult	Tracker päivittää sijainnin vain tunnin välein. Tuolla tarkkuudella tarkasteltuna jälki jo voi oikaista näkyvästi todelliseen verrattuna.
s24:614ec92b0d51807811eefa3b16516dde	not-insult	LESSUT OVAT IHAN VITUN ASIALLISIA TYYPPEJÄ!!! ARVOSTAN HEITÄ KOSKA HE EIVÄT OLE NE JOTKA RIKKOVAT KOULUN IKKUNAT JA MUUN VALTION OMAISUUDEN. IHAN VITUN ASIALLISIA TYYPPEJÄ!!!!!
s24:4adece559cd89024cfa829df8afc5630	insult	>  Tässä tunnustat, että olen oikeassa: hiilihydraatti ei ole sama asia kuin sokeri. Miksi ihmeessä sitten vielä kiellät tämän faktan ?  >  Niin sitä helposti "kyllästyy" kun tulee eteen tilanne, jossa on vaan pakko tunnustaa olevansa väärässä. Tee se nyt, niin päästään eteenpäin.  >  Vitut, kirjoitit hiilihydraatit = sokeri. Älä yritä perääntyä väitteistäsi, ääliö.  Nyt sitten lue oikein helvetillisen tarkasti tämän keskustelun aloitus. Siinä lukee mm. nämä faktat: japanilaiset eivät kärsineet lihavuudesta eikä sen liitännäissairauksista kun heidän ruokavalionsa koostui erittäin suurelta osin hiilihydraatista (jopa 67 E-%). Vasta myöhemmin kun heidän hiilihydraattikuormansa on vähentynyt ja rasvakuorma lisääntynyt, niin heidän diabetesluvut ovat alkaneet nousta. Miksei 67 E-% hiilihydraattia syövät ihmiset ole lihavia vaikka hiilihydraatti mielestäsi lihottaa ? Aivan, väittämäsi on täyttä hihhulipaskaa. Hiilihydraatit eivät lihota. Ainoastaan ylimääräiset syödyt kalorit lihottaa.  >  Jos rasvaa ei syö yli kulutuksensa. Jos taas syö yli kulutuksensa, niin on aivan sama, mitä se ylitse menevä osuus on, rasvaa, proteiinia, hiilihydraattia tai alkoholia, niin ihminen lihoaa.  Ei se rasva, katsos vajakki, mihinkään toiseen ulottuvuuteen katoa, jos syöt sitä liikaa. Se jää vyötärölle.  >  Ilmeisesti siis myös Wikipedian kirjoittajatkin ovat torvia: "In general, the monosaccharides and disaccharides, which are smaller (lower molecular weight) carbohydrates, are commonly referred to as sugars". Mene ihmeessä korjaamaan, jos "tiedät", että hiilihydraatti on sama asia kuin sokeri. Todellakin: mono- ja disakkaridit nimetään sokereiksi, mutta polysakkaridit saavat rakenteensa funktiona nimet selluloosa, tärkkelys jne.  Sokeri [Wikipedia: "Sokerit ovat hiilihydraatteja, joiden molekyylit koostuvat yhdestä (monosakkaridit) tai kahdesta (disakkaridit) sokeriyksiköstä".] todellakin on juuri sitä (usein) makealta maistuvaa tavaraa. Siitä käytetään nimitystä sokeri. Muista hiilihydraateista käytetään nimitystä tärkkelys, selluloosa jne. Ne ovat eri asioita - juuri kuten sanoitkin: niillä on eri GI. Jep, siksi ne eivät ole sama asia kuin lyhytketjuiset (tai monomeeriset) sokerit.  >  Se muodostuu sokerista, mutta ei ole lyhytketjuista (tai monomeerista). Talon runko muodostuu puusta, mutta talon runko ei ole sama asia kuin puu (todennäköisesti olet sen verran syvällä tuossa idiotismissasi, ettet pysty tajuamaan näinkin selkeää eroa asioiden välillä, hiilihydraatti muodostuu sokerista, mutta esim. selluloosa ei ole sama asia kuin sokeri - sillä on rakenteellinen funktio, joka erottaa sen "rakennuskappaleistaan": rakennuksen runko ei ole puu vaikka rakennuksen runko muodostuu puusta).
s24:ecb53cbb6e3700209c4d8aa9412d0e42	not-insult	tuli käytyä kerran vuodessa, kuten kaikkien muidenkin. Sen jälkeen olen käynyt n. 1,5 - 2 vuoden välein. On sovittu hammaslääkärin kanssa, että lähettävät automaattisesti kutsun. Joillakin paikkakunnilla tuo voi kunnallisella puolella olla vaikea järjestää resurssipulan/ asiakkaiden määrän takia. Omalla paikkakunnallani systeemi kuitenkin toimii. Yksityisellä asioidessa onnistunee muuallakin hyvin.  Pidän tärkeänä säännöllistä käyntiä ja hampaiden tarkistusta. Vaikka eivät käynnit reikiä estä syntymästä. Ainakaan minulla. Vaikuttaahan hampaiden kuntoon pesun lisäksi ravinto (sekä ulkopuolelta kulutuksena että elimistön hyvinvoinnin kautta) jaterveydentilakin. Minulla on kuiva suu ja se on osasyy hampaideni reikiintymiseen (suun kosteus- ja ph-taso eivät ole hampaiden kannalta ihanteelliset).  Yksi ystävistäni käy nykyään n. 5-6 vuoden välein, jos tuntuu jotain vaivoja. Reikiä ei kuitenkaan juuri ole ollut ja suu on kunnossa. Eli tasan ei mene onnen lahjat. Hänellä olisi vieläpä varaa käydä vuosittain yksityiselläkin, mutta minulla tekee joskus tiukkaa käydä kunnallisessakaan.
s24:d3bd687813cfc868b566f9f1aaf33f48	insult	Ei kiinnosta. Taidat olla narsisti kun tuollaista suuruusharhaa elättelet ja itsees nostatat.
s24:090f6c05a4db851b079e0f3a9cb78480	insult	Kuule angel, wanker sanoo varmasti noin vain saadakseen hieman huomiota ja sääliä. Kaksi vuotta sitten wanker oli aivan erilainen, niin hauskaa hänellä aina oli. Mikä mukamas olisi voinut saada hänet ajattelemaan tosissaan itsemurhaa? Miksi oikeastaan edes tappaisit itsesi keisarin takia? Oletko koskaan tavannut hänet? Mielestäni keisari wanker on melko säälittävä tapaus rehellisesti sanottuna!!!!
s24:7536ce19a53e013bd896a9d9a50520e4	insult	no mietipä nyt sitä hygienian tasoa muutenkin näissä maissa. afrikkalaisilla ja muilla etelän miehillähän on aina pieni soija päällä. saa sen hajun toki suihkuttamalla puoli pulloa dödöä joka päivä, mutta paska siellä pohjalla kuitenkin on.
s24:b8655dbe791efe31682d7ed99e1eb473	insult	Kaikkia Toyota vastaisia homoja on toitsu jostain syystä milloin mistäkin vetänyt puoleensa. Myös näitä Toyota vastaisia homoja on kiinnostanut puhua myös mopoista, yh-äideistä ja aloittamaan keskustelun heitä kiinnostavasta aiheesta eli homoilusta.
s24:7ef5872cfa10d85f03fba5831f146bdc	not-insult	tällä palstalla saa ja mitä ei saa kirjoittaa. Älkää olko alkeisvoimien orjia ja alaisia!  Monikohan ihan sormea nostamalla sitä heristelee.
s24:17e09d0e55e8de674cfaf28c36ab60a3	not-insult	Hölmöt saavat lahjoittaa rahansa kelle haluavat.
s24:0000e19e4dc27c4055689eaced20fd47	not-insult	miksi sitä verkkopiuhaa ei sitten voi käyttää?
s24:b4f6875957268696472a893ecabda5b8	insult	Kuulostat aika säälittävälle ihmiselle...
s24:1102695d8887cb846bbff276b6fd9977	not-insult	Juu, kahteen otteeseen.
s24:aae13020e2547c4263c3329df43ad2b8	insult	vittu sä oot paska tyyppi ei kukaan halua tollasia tänne... hanki elämä vitun nörtti...
s24:25441c7e6ca0d599758dfd869967f332	not-insult	Budjetoi kaikki menot ja tulot. Jos et saa viivan alle jäämään tarpeeksi, ota selvää pankin eri rahoitus vaihtoehdoista. Maksat pois kaikki ne nuoruuden hölmöilysi yhdellä lainalla jota sitten lyhennät sulle sopivammin pankkiin. Meillä tämä auttoi. Lisäksi mieti arkea, missä voisit säästää rahaa vielä. Se on ainoa keino. Ei ole oikotietä onneen. Senverran voin sanoa tuosta ulosotosta et ei se maailmanloppu ole, mutta kalliikksi tulee ja eroon pääseminen on vaikeata ilma apua. Tsemppiä. :)
s24:67d1dada81d6b55aad43bfec8828dbf1	not-insult	Jopas olet herkkähipiäinen. Minun itsetuntoni kestää kyllä Jukat ja Pirkat ja muutkin karikatyyrit suomalaisista. Lähinnä vaan huvittavat. En myöskään pidä norjalaisia niin tyhminä että luulisivat joka ikisen suomalaisen olevan jonkun tyypitetyn hahmon kaltainen. Sehän on todellakin vain fiktiota. Uskotko itse että kaikki mitä tuutista tulee on totisinta totta?
s24:bc7b49931c4cb2bb7157365f6b172cec	not-insult	Ennen loppuvernissan levittämistä maalauksen on oltava täysin kuiva. Mm. maalikerroksen paksuudesta riippuen siihen menee vähintään 6-12 kk. Jos levittää loppuvernissan liian aikaisin, saattaa pinta lähteä kuoriutumaan maalauksesta. Tarkoittaako tuo "puuvillainen" puuvillaa tai pellavaa, vai halpakauppojen muovikangasta? Jos pohja muovia, maalaus tuskin kuivuu koskaan.  Kyllä taulun voi viedä kehystettäväksi, mutta kannattaa se kuljettaa varoen, ettei maalipinta vioitu. Ei se kehystämössä pölyynny sen kummemmin kuin kotonakaan. Mutta kannattaa huomauttaa, että pinta on vielä tuore.
s24:523688e91c2c28db2256a6ab8898b4f6	not-insult	Ihan vittuilakses mennä kuntosalil, sit ku oot timminä, lähet nostelee. Saapahan ukko nenilleen. Ja sano takas ettet ittekkää kyl kovin kaksinen ole, koska en usko et ite on tyytyväinen itteensä ku pitää toista noin yrittää alentaa.... Luulen et miehelles olis joku terapia paikallaan, ku ei näytä olevan toi emotionaalinen puoli kovin kohillaan ku toisen mieltä noin pahottaa tieten tahtoen. En usko et kukaa tahallaan tollast tekee, vaan jotai siel on takana, tekis varmaa miehelleski hyvää selvittää mikä, ku en usko et hän itsekään on ylpeä käytöksestään.... Mut en tietty tunne teit joten paha mennä sanomaan... oli vaa yks mielipide muiden joukos :) Mut tsemppiä sinulle arjen jaksamiseen. Oot takuulla aivan ihana ja kaunis nainen joten älä anna typerien kommenttien masentaa!!!
s24:7d8d605d6abb16942644ac0d765e11f8	not-insult	Kuuluu vanhan meijerin ja myllyn ohella kiistattomasti samaan miljööseen;D.Antaa Euro-sepille hommat niin lähtee valitukset välittömästi menemään.Euro-sepistä voitaisiin tehdä tuleva valtiovarainministeri.
s24:7ce3ad47ed18cf4c50c578d67a6a9d7a	insult	Vieläkö sä vänkäät vaikka kaikki sun teorias on osoitettu vääriksi. Itse et pysty mitään todistamaan, vaikka sitä sulta pyydetään, joten olet siten jo osoittanut, mikä sä oot miehiäs ja mikä et! Sä et oo mitään muuta kuin pelkkä ilekeämielinen, kateellinen ja rasistinen pikkupaska, josta ei oo muuhun kun suutaan soittamaan. Blääh! Kasva aikuiseks joskus, jos osaat.
s24:cc3da5f8c33b386df8ff28ca8ae5b97c	not-insult	Onhan miehelläkin ruumiinosa nimeltä rinta, johon syöpäkasvain voi pesiytyä. Mutta mites asetut taloksi naisen eturauhaseen??  Katukuvan pissikset ovat erittäin tärkeä tasa-arvoaskel. Pojathan ovat kautta aikojen kuseskelleet pientareille, joten tyttöjen oli korkea aika tehdä seuraa. Tosin pissis-nimitys on toistaiseksi sukupuolisesti erotteleva, mutta käsite neutraloituu nopeasti kuin virtsa kesäsateessa.
s24:b11cd76e7138c29ebb2796e1c4cd0a7b	not-insult	Hedelmäveitsi mukaan  Tyhmä kysymys, mutta saako tollasen "teräaseen" viedä mukana egyptin lomalle? Tarkoituksena siis laittaa se ruumaan meneviin ja ihan siksi vain että jos tulee ostettua sieltä jotain hyviä hedelmiä jotka pitäisi kuoria, kun jostain luin että hedelmiä ei kannata syödä ellei omin käsin niitä ole kuorinut.  En ole ennen lentänyt tai ulkomailla käynyt niin haluisin vaan tietää :)
s24:7073010a29996d51e2ade8372691a6e0	insult	Itsekeskeinen äijän käppyrä Kaki  ilman äänestystä.
s24:963fe3b36226a1ee7a7adf5e4edb1227	insult	moukkamaisuutenne huittislaiset. Ars longa,vita brevis.
s24:85ae12a2fdc4d6798a1fb26b25b9e3fc	not-insult	joskus jostain syystä vaikka muijan pillu on pesty, niin happo haisee jo parin kymmenen sentin päähän. En tiedä mitä siellä välillä muhiin mutta ihme juttu. Puhdas ja kirkasnesteinen pillu on kuin söisi hunajaa...aaah
s24:b295e771855e66f9a0b2258bfe3ff7cf	insult	Taidat olla se luuseri joka kirjoittelee Audi palstalle niitä homo juttuja. Olet kyllä katkera ihminen kun täälläkin haukkuu Audisteja. Voi voi poika parkaa.
s24:9db2b9615ef44f3cc2d607d72151ed29	insult	liikuuko päässäsi muuta kuin kust...ei ainakaan kirjottelustasi voi muuta päätellä.
s24:f8434091188e164fa38be9ad8b875569	insult	"En Michaelia koska pedofiilit ja muut rikolliset aina kiistää rikoksen... " Et usko Michaelia koska hän kiistää rikoksen? Pitäisikö syyttömien sitten myöntää syyllisyytensä että sinunkaltaiset idiootit uskoisivat heidän olevan syytön??  "Pedofiililla on monesti vielä tapana jotenkin syyllistää lasta tapahtumasta. " Näytäpä virallinen dokumentti jossa Michael syyttää lasta tapahtumasta?! Enpä ole moista vielä nähnyt... vanhemmat tässä ovat syyllisiä,ei lapsi. Tässä tapauksessa lapsen oma isäkin sanoo että äiti on "unstable", eikä usko syytteisiin pätkääkään.  "Sen he osaavat, joten siihen että Michael kiistää teon, ei ehkä kannata luottaa." No hyvä että itsekin tajusit, ettei kiistäminen vielä merkitse sitä että olisi teon tehnyt!!  "Todisteet puhuu puolestaan, samoin useat huhut vuosien varrella." Huonosti on sullakin pullat uunissa, itse olen kuullut huhuja että ahdistelet eläimiä. Kyllä minä nyt ennemmin huhuja uskon kuin faktoja... Äly hoi älä jätä... Kerrotko vielä mitä todisteita näistä jutuista on olemassa (ja lähteet mistä olet tiedon saanut), niis sit voidaan aloittaa ihan järkevä keskustelu aiheesta.  Ihan pienenä vinkkinä, jos tekstissäsi olisi pätkääkään faktaa niin sustakin sais fiksumman kuvan.
s24:2ce62bb359e32bee603569bf8b20e5df	not-insult	Vittu minkä teki. Perse repes ja melkein tukehduin, oli niin paksua puuroa. Vaan olihan siinä puolensa. Alistuminen kiihotti.
s24:d7cb9367b17f6d57e4e4474d0217b1ea	insult	se vanhanaikasen kömpelön näkönen rumilus kesäks nevalle töihin ni katotaan miten pärjäät henkisesti ja taloudellisesti
s24:1aeb2bd2599f492eef32c4b9e12d42ce	not-insult	Ei ne Haapaveden herrat sentään lakeja tee! Kyllä sinä yrität nyt ja taas sotkea tyhmempiäs!
s24:4de23be20cccc7ad5b4ad50f08b6e2a1	insult	No on kyllä ihka ensimmäinen kerta kun kuulen jonkun nimittävän tätä "avioehtolistaksi".  Onko sinulla afasia, vai oletko juonut aivosi tohjoksi.  Tätä voi kutsua esim. nimellä "avioehtopalsta".  Siis internetin keskustelupalsta.
s24:7381f67e1d3e8939b4a9702059485d93	insult	Onko sinun uskosi/epäuskosi kiinne siitä mitä muut uskoo tai on uskomatta, taidat olla laumasielu.  Bää bää päkäpässiä kun ei osaa ...... ilman hyviä selkokielisiä ohjeita ja kädestä kiinnipitäjää ;)
s24:a8b566e66e8d3112886daeb6a5880c42	not-insult	Sinäpä sen sanoit! Työssäni saanut tutustua eri ihmisiin joilla on eri kulttuuri ja taustat ja hekin ovat ihmisiä. Samanlaisia ihmisiä kuin mekin. Miksi tappaa omaa lajiamme...
s24:3da063b05d95fe0829b57c9667862597	not-insult	Voiko peräreikään ottaa  Vaikkapa sellainen helistin, että kun paskantaa, niin se helisisi mukavasti.
s24:579f8bd885f3dd7c6b77ab6f053dea88	not-insult	Taidan heivata vittuun kaikki  Katain ja porvarihallitus on vetänyt kansamme vihreiden kanssa viemäristä alas.  http://www.youtube.com/watch?v=gztGzNljqW4&feature=related  Ohi on ohi on, ei mikää ole loputon Tiedoksi sinulle Käteinen.  http://www.youtube.com/watch?v=CuXIuPzXuKc&feature=related
s24:b19f2fa89dc7dbe22b39a57dd15a2653	insult	Nistit on sellaista pohjasakkaa jotka joutaisi maan alle ja nopeasti. Parhaita uutisia on kun maahan on tullut jotain epäpuhdasta tai tosi vahvaa huumetta ja narkit kupsahtelee övereihin. Juopotkin sais kuolla nopeammin, viina tappaa valitettavan hitaasti. Holisteilta ja nisteiltä kaikki tuet pois niin talvi korjaa nämä surkimukset pois kunnon ihmisten silmistä.
s24:3c2d92ec9c917ba36195d7ff51d1ee4e	insult	Oikeastaan tyhmä! "Itsekin Husseinia äänestäneenä olen pakotettu uskomaan, että hän kirjoitteli noita juttujaan vain nuoruuden hölmöyksissään ja suitsukehöyryissään, nyt ne ajat jo taakseen jättäneenä ja unohtaneena, kuten itsekin asian ilmaisi. Nyt häntä on syytä kohdella kansanedustajan statuksen oikeuttamalla arvokkuudella." Miksi pakotettu uskomaan? Etkö pysty myöntämään haksahtaneesi väärään, tehneesi väärän valinnan? Oletpa tyhmä. Kuika vielä yrität uskotella itsellesi, että ne ajat on jo taakse jätetty ja unohdettu! Höpö höpö, ei suomalaisia pitäisi pitää näin tyhminä ja saada höynäytettyä aina uudestaan ja uudestaan. Kansanedustajaksi tällaisesta valehtelijasta ei ole, paitsi tietysti SDPhen. Ensin hän jopa kielsi kirjoittaneensa näytettyjä vihapuheita ja tunnusti vasta sitten, kun ei pystynyt enää puolustamaan todeksi näytettyjä kirjoituksia. Tunnustustaminen ei tullut omasta tahdosta, vaan pakon edezsä, kun ei enää muuta voinut!!!!!!!!!!!!
s24:6607ef5d14f722b9571aadfa902a3c44	not-insult	Taidat inhota suomea, kun kirjoitat tahallasi väärin?
s24:2568e92a93bfaf2ae7ec0fd213b5c9e4	insult	Pöpipää mene takaisin pöpilään. Sinun juttusi ovat perättömiä kuulopuheita.
s24:a4cbd686b883aaf43aee2f1b3b6a6d78	not-insult	ihan selvää tuunausta, diovmorffin pakonomaista mulkun hiplausta, ei muuta :->
s24:00b5378d793a9f33824cdfadaf206e96	not-insult	Mene patatsulle antamaan sylitanssi, siellä arvostetaan enemmän kuin seurahoneella.
s24:52edd80860453b69d22111e250e24733	insult	Irakista valitettavasti menee suurimmaksi osaksi vain paskaporukkaa Suomeen. Elintasopakolaisia jotka jättävät sinne vaimot äidit ja perheet ilman aikomustakaan työllistyä. Hyvät irakilaiset jäävät kotimaahansa rakentamaan sitä perheensä kanssa, tai ovat menneet Suomeen jo aiemmin töihin. Siitä uudesta porukasta ei ketään kiinnosta muu kuin ilmainen asunto, blondit ja kuukausikorvaus. Osa heistä vielä vihaa suomalaisia kaiken lisäksi. Sä olet suvakkihomo ja se on totuus. Suvakkihomon kirjoitteluilla ei ole mitään merkitystä. Koiratkin häpee tuollaista.
s24:f920a7ae92adf942bda20fb59cb306fb	not-insult	mulkosilmähän oli oikein varsin erityisesti eurooppalaisille suunniteltu, varmaankin ihan vittuillessaan tehneet euroille tuollaisen rumiluksen kun muualla maailmassa saman sukupolven Corolla oli ihan siistin ja asiallisen näköinen auto.
s24:e8d1c1ddc6b30ef088c5967345872645	insult	Haista pitkä kukkanen ernesti,joka noin hulluja kirjoitat!Missä sinun järkesi on,haluat vain mustamaalata vl.lliä joita tunnen paljon ja heillä on tv.t internetit ym,
s24:a8faf69dd6c0ae773f59c3ea12953328	insult	Älä nyt jannu hikoile, voi se v..... :taa , ku ilmeisesti ite asut kertsissä vuokralla ja toinen rakentaa okt:ta. Vaik tää kysyjä oiski köyhä 150 m2 talon rakentaja , ni sä oot köyhä päänupelista :)
s24:20981b70267d756b39359c6c2908b605	insult	Kuinka tää kaikki paska täällä liittyi Tietotekniikka > Apua aloitteleville asiaan ? Yks "hörhö" aloittaa ja muut pässit laumassa mukana.
s24:1d26de0cf6fe613aba7cbc2ff92a0851	not-insult	miten niin äksy, pitkään pitkään aikaan äkämystynyt, tosin...  Minkäs mä ihtelleni voin, jos kiehahtaa niin kiehahtaa, siinä se! :)  Pusun saat, minä koskaan läimäse, noo...ehkä joskus sanallisesti, en muuten!
s24:cefb8e88346b7dbedbbee7e83cd9fc33	insult	Koita nyt uskoa, että LOPETA tuo koko suomenkielisen väestön nimissä kirjoitteleu! Sinulla on takanasi tasan kaksi, talaismiin hurahtanutta häntä-heikkiä. Hävettää, että tuollainen ihmisvihaaja vetää meitä lokaan ja pilaa suomalaisten mainetta. Etkö itsekkään usko tuohon hullutukseesi, kun pitää valehdella kaikkien muidenkin olevan kassasi smaa mieltä? Sitä ei suomenkielinen enemmistö todellakaan ole. Pistä hame päälles, se sopii noin munattomalle"miehelle" paremmin.
