ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:f38987d19f04c1900b0f51bd0ef8751f	muuta sairaalta mielikuvitukseen perustavalta uskonnontapaiselta voi odottaa? Sodanjulistus piirroshahmolle on samaa surkuhupaisaa tubaa, mitä muslimit esittivät naurettavassa muhamed kohussa! Täytyypä tilata Aku Ankka tälle mullahille!	identity_attack	0.6666666666666666	identity_attack	not-identity_attack	identity_attack
s24:b7931efc86a3937364582ad647d1658a	Ruotsalaiset raiskaavat enemmän...  Miksihän ruotsalaiset ovat alkaneet raiskata viime vuosina enemmän?  http://www.youtube.com/watch?v=E8q4MEjK4Cs&mode=related&search=  Hulluksi mennyt maailma.	not-identity_attack	0.6666666666666666	not-identity_attack	not-identity_attack	unsure
s24:399c0e1becafa200b70e9c613264cee8	Homoja on parannettu kautta aikojen leikkaamalla pallit pois. Homoista tulee tällöin lempeitä eunukkeja vailla seksuaalisia himoja. Homon tyypillinen naismainen ääni kohoaa vieläkin korkeammaksi kimitykseksi.	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:2c8cd00bb457c0f0c9b6b64ded4af9b0	Pölynimuri  haastetta. Kaikki myytävät imurit on paskoja. Toisesta puuttuu sitä ja kolmannesta tätä.  Vain pienen pieniä vaatimuksia asetan, mutta eihän nämä lahopäät niitäkään pysty täyttämään.  1. Imuteho min 400w. (saa mitata vaikka perseestä)  2. Suulakkeet matoille. Ns. Turbo tms. pyörivä millä VITTU lähtee lika ja karvat. Jos nuo suulakkeet on keksitty ni kuka idiootti ostaisi ilman.  3. Vähintään 10 metrin johto. LETKU EI OLE JOHTO. VÄHINTÄÄN saatana.  4. PESTÄVÄ Hepa 13 Suodatus, Aktiivihiilisuodatukset voi työntää perseeseensä. Koirat ei haise ne tuoksuu.  5. Minimissään 5 litran VAIHDETTAVA miel. kuitu pölypussi. Saa olla vielä suodatus tässäkin. En ala köhimään tyhjentäessä mitään vitun pölypussittomia vehkeitä. Joskus kokeillut pölypussin tyhjentämistä ja luulin, että lumimyrsky on yllättänyt.  6. Moottorin teho mielellään yli 2000 wattia. Tai vaihtoehtoisesti TODISTETUSTI pitkäikäinen. Pienemmille moottoreilla saa antaa 10 vuoden takuun, tai sitten pitää pikku vehkeidensä kanssa turpansa kiinni.  7. Mielellään vielä vakaa painava kone ja saa mahtua ahtaisiin tiloihin letkut ja päät, mutta tämä nyt on ihan yksi hevonvitunhailee siihen verrattuna, että nuo muut asiat on kunnossa.  8. Ehkäpä tätä avautumista ei pitäisi edes lähettää, mutta lähetänpä silti, kun vituttaa tämä paska tarjonta ai että ku vituttaa.  9. Jos joku tietää tälläisen imurin ni ostan heti. En ole ainakaan mistään löytänyt. Electorluxin Z7335 pääsee lähimmäksi, mutta yksikään vitun homo ei sitä tietenkään missään SUOMESSA VITTU myy.  Ps. Turha tulla lässyttämään mistään vitun viidenkympin huuvereista, että on vittu vitunhyvä joo, kun on vaarin vanha imuri ja vitunkauan on toiminu ja hyvin imee. KETÄÄN ei kiinnosta lukea niitä jonninjoutavia jorinoita. EI KETÄÄN. Ainoastaan, jos ne imurit täyttää nuo vaatimukset, ni ottakaa kantaa.  Huhhuh.. tulipahan vuodatettua :D	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:ff2cf476ae84ae91bc703f069cde93aa	Noita lutkia tuntuu riittävän kyllä joka paikassa.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:0c5acaaf2f53d7e457aa64eb21d9271c	Sekopää suvakki tuli hulluksi.	not-identity_attack	0.6666666666666666	unsure	not-identity_attack	not-identity_attack
s24:ede4616525c513a1d24b7b5c9924b1af	Vitun vanhan liiton vanhukset. MIKS PITÄÄ PÄÄTÄ SEKOTTAA MUILLA AINEILLA EIKÖ SE VIINA RIITÄ :D  Vittu mikä myötähäpee jos joku alkaa puhumaan tuosta asiasta.  Kannabis haisee hyvälle. Ja maistuu paremmalle	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:2bedc652ca83786fcee5742a13b12d4c	Keitäpä ovat nämä homojen lääpintää suureen ääneen pelkäävät heteromiehet? Ovatko he juuri niitä heteromiehiä, jotka hädin tuskin kelpaavat edes naisille, syystä että ulkonäkö ja kunto on pilattu huonoilla elämäntavoilla. Iso maha vetää huonosti naisia puoleensa. Homoravintoloissa näkee hoikkia ja hyväkuntoisen oloisia homomiehiä, he pukeutuvat yleensä rennon siististi ja heille olisi ulkonäön perusteella vientiä naismaailmassakin. Lieneekö näillä lääpintää pelkäävillä heteromiehillä taustalla toiveajattelu siitä, että edes joku vielä joskus himoitsisi heidänkin lihojaan.	not-identity_attack	0.6666666666666666	identity_attack	not-identity_attack	not-identity_attack
s24:57ab8908ce26595b69f52781af3b4d89	Nu ska vi hålla låg profil igen.......rekordmånga inlägg den här månaden...hela 13 st.	REJECT	1.0	REJECT	REJECT	REJECT
s24:86c3192d1c635e3bcc9530228c2950d4	Hussein al Taee ja Saddam Hussein ne jutteli hakren kesken...	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:c6d82ae69f3f3824a720c0ea216cb035	menee näin;kun suomalainen nainen menee nussituttamaan itseään tunisiaan,turkkiin tai minnelie kyseessä on lomaromanssi.  Suomalainen mies kun saa ulkomaalaista naista ja mainitsee sen täällä hän on likainen seksituristi.  Näin täällä.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:ba1d118d6034026147a864d7ae6ca530	Joo näin on. Ketä hetkauttaa jotkut 30v vanhat kuvat, missä me höylätään vuoroin Barbaraa, Suikkelia, Tikka-Liisaa, Pussista, Toosaa ja mitä niitä vosuja nyt olikin.  Normaali heteromies menettelee juuri noin. Pankaa te homot toisianne!	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:9dbf0aa6160287dd3b2ccdd44090c2e8	Kunhan saatais kunnollinen Oikeuskäsittely aikaan, niin väitän varmuudella että suomesta löytyy oikeanlainen rehellinen Tuomari, joka osaisi antaa innovaatisen ja lakiin perustuvan tuomion jokaisen osallisen kohdalla.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:9b031645fada5973a0466cd90554639e	tunnen yhen mukavan kaksosen...mutta hän kertoi että hän on ilkee vanhemmille ja vihaa niitä ja tollee....tunnen toisen kaksosen joka oli kaverini...voi tietäisittepä miten hän haukkui ja kaikki ilman syytä hän haukkui varmaan 3 kuukautta minua arvosteli minun vaatteita ja haukkui mutta seuraavana päivänä osti samanlaiset....ja kun haukkui niin seuraavana päivänä tuli puhumaan niinkuin mikään ei olisi tapahtunut..niinkuin tossa joku mainitsi saman tilanteen....siis oikeesti mulla on niin kamalia kokemuksia tosta kaksosesta...se oli niin kamalaa..koko ajan hän haukku mua..koko ajan..vieläki raivostuttaa...kun en välittäny yhtään hän lopetti kaiken...en ole enää sen kamu...kun katsonki sitä niin tulee paha olo...sekin vihaa vanhempia ja hakkaa pikkuveliä kans ilman syytä..ja on kauhee itserakas ja puhuu kaikista paskaa selän takana..ja kun hän on yksin niin hän tulee puhumaan niille niinku paras kaveri...inhoon tollasii ihmisii... jos mä en pidä jostain niin en oo niitten kaa vaa sentakii etten ois yksin mä mielummin oon yksin...siis oikeesti nuo kaksoset on oudot...en kyllä usko et kaikki mut tuntemani kaksoset on aina ollu ilkeitä	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:fc86f8267e73d44a92b7d7a12cf8adf2	HUORIA tulee 110% varmasti lisää itä ja etelä "sektoreista".  Se on parittaja HOMOILLE niin iso tienisti ja pilluttomia ukkoja riittää pitkiksi jonoiksi. Kävikö IKE pukkimassa maksullisia??? Elis kiva tietää oliko viron, venäjän vai jonkin muun ammattilainen.  HUORA = Vanhin ammatti naisella.  HESAAN pitää ehdottomasti perustaa ns. punasten lyhtyjen mesta, jossa SEKSI virtaa ja raha roiskuu. Toki HESA voisi saada pikku PROSENTIT tuotosta, mut eihän urbot herrat tommosta tajuu vaan itkee LEIPÄJONOSTA!!!!!!	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:574f516599dca037b671b64720401594	on urheilussa lahjakas.  USAn populaatiosta mustia on n.10%.  Oletko tosiaan noin tyhmä vai haluatko vain antaa itsestäsi sellaisen kuvan?P	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:19b9944260ee2213ca6a15d4e9020f67	Ja näin siinä  Aijemmin jo totesin jossakin viestiketjussa, että sukupuolen korjaukselle pitää olla äärettömän huono aika kun Halonen pitää omaa julkisuuttaan. Mahtokohan SETA muistaa kuinka transihminen saattaa pitää itseänsä hyvinkin outona jopa syntymäsukupuolessaan ja sen ahdistuksen ja kärsimyksen, jonka asia tuo tullessaan. SETA kertoo miten he ovat jopa hävittäneet ihmisiä. Ei varmastikkaan kovinkaan kummoinen asia hävitä jos nimi, sukupuoli aasuinpaikka vaihtuu. Olenko minä tai joku muu jättänyt Haloselle ilmoituksen, että juuri minua saa "raiskata"? Pysytelkää hyvät ystävät homojen ja lesbojen hyysääjinä ja jättäkää meidät rauhaan.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:39c4d7714262640776652fb37eb2043f	Mamu jengille päiväsakkoja ja ehdollista!!!  http://www.helsingin/REDACTED/a-ehdollista  ----Pahoinpitely jatkui usein, vaikka uhri oli jo täysin puolustuskyvytön ja makasi maassa. Uhrit olivat pääasiassa kantasuomalaisia. Nuorin uhreista oli tiettävästi 12-vuotias.---  Tulee ymmärtää,ei saa tuomita!	identity_attack	0.6666666666666666	identity_attack	identity_attack	not-identity_attack
s24:f59e1c47c164f6cd7728cfaffdb3fb76	30+ diskoa odotellen  Disko alaikärajalla kuulostaa todella hyvältä, mutta ei mitenkään jaksaisi odotella sinne neljäänkymppiin... Eli toivoisin myös 30+ diskoa samalla periaatteella :o)	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:05429a98a47a355b14bc0a002ca338db	Kaikkien eduskuntapuolueiden.  Huomaavatko ihmiset edes, että suurin osa noista länsimaiden (Suomi mukaan luettuna) tuhansista miljardeista dollareista menee pääasiassa pörssiyhtiöille.  Ts. pörssiromahdusta ja BKT:n supistumista estetään niin, että valtiot ja keskuspankit "tekevät" uutta rahaa, joka jaetaan pääasiassa pörssiyhtiöiden hyväksi (eli pörssiosakkeiden omistajien varallisuuteen).  Mitä enemmän omistaa suuryritysten osakkeita, sen enemmän saa "koronakriisin varjolla" valtion jakamaa varallisuutta itselleen.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:3afb79410a37c7fe97161e4cc44fa3a8	Ennen ehkäisyn keksimistä esiaviollinen seksi aiheutti raskaaksi tulemisen riskin ja yhdessä sen aikaisen äpärälasten ja - äitiensä tuomitsevuuden kanssa ainoa varma keino säästyä yh-äidin kohtalolta oli olla harrastamatta seksiä.  Morsmaikut oli toki usein raskaana.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:21802747451d11109cc4e9167ac7ff0b	Ole sinä rasisti pienemmällä äänellä siellä. Verorahat kuuluu kyllä pakolaisille! Ei sinulle, ahne olet!	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:80127cf6b26e4b99fb5fdf466bd61c2b	tykkään ! tällä hetkellä harmaa ruutuhame ja mustat 20 den sukkahousut . kiva pitää kun tuli viileämpi päivä. kesä hametta voi pitää ilman sukkahousuja	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:44a4d154590db012f2fd844bac55c6ff	Nyt kannattaa lopettaa rahan antaminen kirkon ulkomaanavulle koska osa siitä menee Hautalan ämmälle,osa pappien ja diakonien elämysmatkailuun afrikansarveen,osa mutussien heimopäälliköille korruptiona,että saavat tuoda avustuksia maahan,osa sissijärjestöille aseiden hankintaan ja se pienen jäljellejäävän osan saavat nämä mustat piruparat joita sikiää tuhannen tunnissa,joten nälkä ja kurjuus ei sieltä katoa mihinkään.Toisekseen sinne mitään avustuksia,suomeenhan ne on sieltä tunkemassa, katsokaa vaikka somalien som'panssilaumaa niitä on täällä pilvin pimein.Napalmipommi olisi sopiva vientituote.Loppuisi kurjuus.	identity_attack	0.6666666666666666	identity_attack	not-identity_attack	identity_attack
s24:48a6f2f8c24c4e9b8a742eb54d9bf7a3	huorasuviksien typerät kirjoitukset kertovat vain siitä, miten epätoivoinen on matufani tänäpäivänä, kun jokapuolelta eurooppaa tulee joka päivä uutisia terroriteoista,niiden yrityksistä, terroristien pidätyksistä, murhista, raiskauksista, kaikenlaisesta häiriöstä ja rikollisuudesta. siinä ei kepukkaheppailut auta, olette jo hävinneet.	not-identity_attack	0.6666666666666666	not-identity_attack	not-identity_attack	identity_attack
s24:327ea0b64a55abe44a39f9570bc01503	Se homoko?	not-identity_attack	0.6666666666666666	identity_attack	not-identity_attack	not-identity_attack
s24:f11a6b449909cb61a63ae978ade99cf7	Onko pikku jihadistille jo näytetty närhen munat?	identity_attack	0.6666666666666666	identity_attack	unsure	identity_attack
s24:66780525cbc536182ffde9a70a5c48f8	Jos ihan sillä linjalla edetään että Jumala on tarkoittanut vain aikuisen naisen ja aikuisen miehen yhteen ja kaikki muu RAKKAUS on kiellettyä, niin ilmeisestikään vanhempien ei kuulu olla lastensa kanssa yhdessä, eikä kukaan saa pitää lemmikkieläimiä. Vanhukset pitää ajaa keppien kanssa kotoaan pois...  Tietenkään en tarkoita edellisellä mitään seksuaalista, vaan ainoastaan sitä että on olemassa muitakin talouksia kuin nainen + mies -talous!  Homoseksuaalitkin elävät aivan tavallista arkea, eivätkä suinkaan lääpi ja touhua toistensa kanssa välttämättä sen enempää kuin heteropari keskenään.  Jumala varmaankaan ei ole päättänyt että yhdessä saavat olla vain nainen + mies. Mutta sen "hän" tai vaikkapa biologia on kyllä päättänyt että lisääntymisen hoitaa tämä kombinaatio. Jos nyt joskus aletaan väkräämään jotain klooneja sun muita merkillisyyksiä, niin enpä kyllä Raamatusta sellaistakaan kohtaa löydä että "lapsia saavat tehdä vain heteroparit".  Ymmärrän kyllä että et ihan tätä tarkoittanut, mutta tekipä vaan mieli sanoa.  Minä en heterona huuda joka sänky- tai muualla tapahtuvaa puuhaani, mutta ei niissä asioissa mitään niin merkillistä ole että niillä pitäisi lähimmäistensä elämä pilata julistamalla se ja se helvetin omaksi, koska ei naida napsauttelekaan siihen tapaan kuin mikä sattuu omaa heteropersoonaa miellyttämään.  Välillä uskovaiset tuntuvat ymmärtävän pedofiilejakin ennemmin kuin homoseksuaaleja. Sitä minä taas en oikein ymmärrä.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:848a21cd378e685dfe8e8ca0515fe5e2	polvistuuko suldaan said ahmed  valkoihoisen suomalaisen muiston kunniaksi joka tapettiin kaivopuistossa? Teon motiivi oli rasistinen valkoisia kohtaan siitä syystä tuomio tulee antaa kovennettuna.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:a341a4798ccac884d5c9f4ac903da1a7	Missäs se helvetin kommari ja sossuhuutelija nyt on, kun intohimoiset kepulaiset, Sipilistit täällä ajavat täysiveristä kommunistista valtion kaivostoimintaa.  Aivan uskomattomia selityksiä. Tuottaa voittoa, vittu tuonnehan voisi vetää suoraan valtion kassasta 10" putken, ja pumpata yötä päivää kahden euron kolikoita Sipilän äänestysalueelle, siihen "voitollisen" Talvivaaran kupeeseen, josta voivat sitten käydä kaikki voitolliseen kaivokseen liitoksissa olevat urakoitsijat hakea niitä sinkkiämpärein.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:58f7f01a34ea920ae7e117183d7085c5	Loiloiloiloi!	REJECT	0.6666666666666666	not-identity_attack	REJECT	REJECT
s24:dbfeaf82e047d524159fc608834323d0	Känä katselee sikoja  heh..heh  Känä ei vastaa kysymyksiin, mitä kysytty.  Känä pyörittelee filmejä joissa puhdas pillusia sikoja.  Siitä Känä saa sen " orkasminsa "  Känä lienee jokin viherpunikki natsi.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:d9fde5a95d0c455e18f04654eb5b576a	Suomen muslimeita vituttaa armottomasti amerikkalaisten sotakoneiden tulo Suomeen. He vihaavat kuitenkin niin paljon amerikkalaisia. En ihmettelisi, vaikka yrittäisivät terroritekoja amerikkalaisia vastaan.	identity_attack	0.6666666666666666	identity_attack	not-identity_attack	identity_attack
s24:59c55b31a45b2ef6e6de16f3c0ba85fb	Lisää irvailua kansalaisistamme  Irvailuhuumori, ah kuinka rakastan sinua =)  Kansalaisemme ovat vihapsykoosin alla hihhih. Tarvivat pillereitä. Mut monet niin ylpeitä suomalaisia, ettei saa vetää lääkkeitä naamaan. Hihhih. Ylpeys kolahtaa omaan nilkkaan. Hihhih. Suomen kansalaiset juoppuhulluja, hihhih. Työpaikkakiusaajia usein suomalaiset, hihhih, miten noloa hihhih. Suomalaiset urheilijat aina epäonnistuvat finaalitilanteessa, koska paskat tulee housuun. Hihhih. Kansalaiset äänestää perussuomalaisia, keskustaa ja kokoomusta hahahahaahhahahahaha. Huutonaurua HOHOHOHOHOHOH. HIHIHIHIH. HAHAHA. Kuolen kohta nauruun. Suomalaiset ovat rasisteja, nyt oikeesti kuolen nauruun. HAHAHAHAAHAHA. Ei hitto ahhahahahaha. Eh eh. Mukavaa perseilyhuumoria.	not-identity_attack	0.6666666666666666	not-identity_attack	not-identity_attack	unsure
s24:7e919c008da5196850eede384c92c668	Hintti hilluu, kun ei saa pilluu, taitaa olla homoo, tai muuten latvassa lahoo! Hintithän käteen vetää, kun ei pääse muuten kokeileen ketää!	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:cd27d835f484a5f56eaa5a66ab7c8929	Homo on ollut pelkkä vaihteleva katastrofi!	unsure	0.6666666666666666	identity_attack	unsure	unsure
s24:ea63d62684175cf2c5588f4385a4ed6a	Näin se menee ,typerät lestat ei näe eikä kuule vaikka pienet viattomat lapset huutaa tuskaansa !	identity_attack	0.6666666666666666	identity_attack	unsure	identity_attack
s24:d61bccb5a2facf6d4385dbcd8e1284b4	vanhat kärttyiset levinneet ämmät eivät anna yhtään sen enempää kuin kiihotakkaan. nuorissa on tulevaisuus!	not-identity_attack	0.6666666666666666	not-identity_attack	not-identity_attack	identity_attack
s24:1a5383dafaf7945ebeac0fc188d77f92	Mitä v ittua apinat siellä teette?	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:f73abf05796407b276a9ff95fb7ef6f9	Mitähän mahtaa  ajatella nämä Suomessa loisivat paperittomat ja muutkin matut tilanteesta tällä hetkellä. Suomen nuoret miehet menee armeijaan palvelemaan isänmaataan. Nyt töihin uudenmaan rajoja suojaamaan koronalta. Nämä käpykaartilaiset ne vaan nostaa sossurahojamme jotka ei noille oikeestikaan kuulu. Noillakin rahoilla saataisiin paljon sairaalatarvikkeita ym ym. Kun täsät koronasta selvitään on valtion velvollisuus lähettää noi loiset hlvttiin täältä Suomesta ja rajat sais pysyä kiinni vaikka ikuisesti noilta !	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:c7d919dcccbcab37acd260ee70fa9222	Jokainen mamu kuittaa 1300€ kätöseensä , ehkäpä niistä voi vaatetukseen hieman laittaa vaikka täysihoito oletus onkin.	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:691a105d07339082c613ee17167494ba	Månssonin sormimerkit: Mitä jäi "käteen" pakkoruotsi-illasta?  Perse kiinni pakkoruotsis vieläkin me ollaan, jos Suomeen tulee tiukka paikka, niin hurrit hyppää jollaan!  Nalle suuntas keskarinsa koko Suomen kansaan, vaan nytpä joutui hurriparat paskamaiseen ansaan!  Tämä RKP-läinen viljapossulta näyttävä änkyrä antoi lopulta todelliset kasvot Suomen ruotsalaisuudelle! Onko tämä nyt se itsensä IHRA, mistä on aikaiseminkin palstoilla puhuttu?  http://img585.imageshack.us/img585/3492/rkplahettaaterveisia.jpg  Tämän suurempaa "sormityötä" ei olisi voinut edes uneksia!	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:eaf5e6d6a8514cb66bdf5c6846f5f8c9	Minä olen sosialidemokraatti  alhainen valehteleva liero, saamaton vätys, räksyttävä rakkikoira, toisten työtä hyödyntävä loismato, katkera hävitystä sodasta, Leninin patsasta kannattava, pikkulastesi uhka, avointa homoseksualismia kannattava, sak:n rahoista nauttiva möhömaha, sellainen minä olen. Ja minä kuulun pinkkiruusuihin!	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:22c3f76958eef57a5c5378c2ed52048d	Multa poistettiin sappirakko vuosia sitten. Mulla oli haima, munuaiset ja vähän kaikki sisuskalut silloin pahasti tulehtuneet. Alkoholikieltoa noudatin muutaman kuukauden ja sitten hissukseen palasin normaali-käyttäjäksi. Ei mitään oireita tai vaikutusta ole alkoholilla vointiin.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:2d98b5d64607895f0596725460b146b1	Kantasuomalaisten rikoksista on myös uutisoitava, että rasistivähäpojatkin tietää missä mennään!	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:a5ea2b860d20e575fd8c133225962c93	Joo,kyllähän toi ihan oikeesti tapahtu...tällä hetkellä aikas down-fiilikset...mut sellasta elämä välillä on..:) *hali*	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:a053fe84fd01bf3f314db58da22f6b5a	Ei niitä paljon ollut. Susinarttuja oli jätetty jonkin verran. Naarastiikereille kostettiin. Venäläiset väittivät yhden talon olleen ilotalona. Yksi ämmä itki YLELLE miten ei unohda pyyntöä 'Ana pilu'. Itä-Karjalan vapauttajat riistivät ilon Berliinin kävijöiltä. Igor tiesi ämmänsä antaneen sapuskasta.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:462423fe9e501207f95676931f118578	Perussuomalaiset Pietarsaareen !  Ja vähä äkkiä !! Ruotsikieliset syrjii ny liikaa meitä !	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:13016b827c19c96ccbfba101da676d7d	Kuinka tälläistä sallitaan maailmassa  Tulipas taas oikein kunnon dokumentti noista palestiinalaisista itsemurhapommittajista. Tänään 12,7-06. Miten on mahdollista,että jotkut voivat olla noin perkeleen yksinkertaisia "ihmisiä" kuin muslimit? Ei mene jakeluun ainakaan minulle. Jauhavat tuota iänikuista paskamantraa paratiisista ja neitsyistä. Tuntuu käsittämättömältä ,että noin uskonnon kyllästämiä ja elämästä tietämättömiä "ihmisiä" voi olla olemassa. Herää kysymys: Mikä planeetta tämä oikein on? Tuollaiset puoliapinat ovat todella vaarallisia sivistyneelle ihmiskunnalle. Ne pitäisi eristää kokonaan muusta maailmasta. Ihan siis vankimielisairaalan tyyliin, pehmeään koppiin lopuksi iäksi. Tämähän ei tietenkään ole mahdollista. Mutta ne voisi jättää oman onnensa nojaan, tuet poikki, diplomaattisuhteet poikki, matkustuskielto kumpaankin suuntaan, kauppasaarto yms,,niin ne tappaisivat toisensa ennenpitkää. Islamin usko tulisi myös kieltää terroristisena ja väkivaltaa ihannoivana ja levittävänä idalismina. Kuinka on mahdollista, että joidenkin "uskonto" pohjautuu pahaan, tappamiseen, kurkkujen leikkaamiseen, itsensä ja muiden räjäyttelyyn. Ja sitten sellainen vielä hyväksytään monikulttuurisuuden nimissä. Tuossakin ohjelmassa pienet lapset hokivat fraaseja kurkun leikkaamisesta vääräuskoisilta ja toinen , vielä vauva, heilutteli asetta ja laittoi pyssynpiipun suuhunsa. Siis natsijärjestöt ovat täydellisiä pyhäkouluja noiden rinnalla mutta ovat silti kiellettyjä ja tuomittavia. Mutta tuollaista eläimellistä käytöstä sallitaan uskonnon ja erillaisen kulttuurin varjolla.	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:ce999374b6b22bb28037afb070819a64	Son pakko keksiä näitä vanhentunutta ja ei sairaus se ei normaalia ole kumminkaan. Tyhyjennettään ahvenanmaa ja sinne kaikki homot miekkailkoot siellä eipähän lisääny ainakaan. Ps eikä tarttis ittiä tuua julki keskustelupalstoilla ettimällä homobaaria siel ei muita ois.	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:7d70c4c247ac445f33c161e5f70a38d8	ETIN HYVII PELIKAMUI  TARTTIS LOLII VÄHÄ SEURAA, JOS PELAAT TURKI SERUVLLA NII LISÄÄ MUT JA TUU PELAA NORMALEIT	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:3b1b109337d0a6abfbe0dd65d4b77a91	Anonyymi nyt tulit minun henkilökohtaiselle itsemääräämisoikeuden rajalle😤TÄSSÄ MENEE RAJA!  Eiköhän seksuaalisen suuntautumisen määrittely ole ihan minun henkilökohtainen asia! Siihen ei ole kenelläkään ulkopuolisella mitään sanomista! Minun seksuaalinen suuntautuminen on minun henkilökohtainen itsemäärittely/ itsrmääräämis oikeuteni!  Nyt tiedän joltain osin miltä homoseksuaaleista on kautta historian tuntunut, kun heidän seksuaalisuuttaan parjataan, sörkitään ja arvostellaan yksityisesti ja mediassa! Voi vittu!🤯 Luulin ettei minua saa sateenkaari asioista barrikaadeille, että osaan olla maltillisempi, olin väärässä! Otin ensin huumorilla, kun luulin että joku hyvin nuori lesbo kommentoi...Helvetti mitä paskaa!  Mikäli itse olet Bi, et ehkä voi käsittää asiaa, mutta sinulla ei ole oikeutta ylittää minun itsemääräämis oikeutta omasta seksiaalisuidestani!  Luulis, että tälläisellä vähemmistöille tarkoitetulla palstalla ei joutuisi kohtaamaan tälläistä toimintaa! Ihan helvetin paskaa!	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:06db8b4bd482398731e67ef2cdbdf4ec	Itse olen huomannut, että nuhjuisillakin keleillä ajetaan kauempaakin kiinni takapuskuriin ja sitten aletaan pesemään tuulilasia. Miellyttääkö röppöleikit vai mikä siinä roiskeessa ajossa kiehtoo? Kerran eräs autoilija ohitti minut, että pääsi roska-auton imuun. Liekö saanut parempia aromeja itselleen?	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:e39c1492894b863a327ecd36a8c1afd2	TURVAPAIKAN HAKIJALLE TARJOTTIIN VAHINGOSSA TYÖTÄ  TURVAPAIKANHAKIJALLE TARJOTTIIN PERJANTAITYÖT muslimin lomapäivä  turvapaikanhakijalle tarjottiin jotain suomalaisesta kulttuurista  rasismia  turvapaikanhakija monikulttuurisena pelastaan Suomen yövoimapulalta  http://mvlehti.net/2/REDACTED/ian-euroopas	identity_attack	0.3333333333333333	identity_attack	not-identity_attack	unsure
s24:8649f23ea02103bbadbb735837500120	Venäjällä ei ole vetovoimaa.  Kriminaali on hylkiö.	not-identity_attack	1.0	not-identity_attack	not-identity_attack	not-identity_attack
s24:c67d1ed2c43aa4fab48a537e41478c79	Muslimien status: 1.mies 2.kameli 3.nainen  Kulttuurissä erityisen hyvää: 1.kunniamurhat 2.Fatwa 3.tyttöjen ympärileikkausrituaali  Koraani: KUOLEMA VÄÄRÄUSKOISILLE!  Repikää siittä.	identity_attack	1.0	identity_attack	identity_attack	identity_attack
s24:78152f9033c3935a54a9c417c3788b2d	joten pirun kyytiä sinne takaisin ja vanhoislestaadiolaisten fällynalushommiin. Vai kiristääkö siveellisyys-sipuli liikaa?	identity_attack	0.6666666666666666	identity_attack	unsure	identity_attack
