ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:a8c4a8b3b394e736553c47f47c38ec44	No toivotaan että siellä auringon otossa jos nyt oikeesti sinne oot menossa ,riittää tuollaista huvia kuin edellä kuvasit.Yritä hankkia elämää ittelleskin ja katkeruuttas karkottaa.	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:44c2482f8981731dbb565c1a6744a449	maanviljelijät on sipilän hallitukselle vihasija suomessa istuu maa -ja metsätalausministeri ei mitään hyötyä.  ei tipu yhtään ääntä ne menöö ny ps.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:15ae7043421c761d643d45f4b196bab0	Hienoa, että joku tulee toimeen ilman lääkkeitä. Itse olen kärsinyt paniikkihäiriöstä kaks vuotta ja lääkitystä ilman tuskin pärjäisin. Nyt kuitenkin olen alkanut käydä psykologilla ja myöhemmin menen terapiaan, jotta pillereiden päiväannosta saisin hieman lasketuksi.:)	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:09118f6d4361e7ef481dec5d1def5b97	hoopottaa , jos luulet että tulevaisuudessa joka jätkä pelaa golffia ja sillon ruskeet silmät, niinkuin tämä lontoon tietäjä väittää. etkös tiedä että sinisilmäisiltä pellavapäiltä on kerätty siemen-syöksyjä vuosikymmenet. siellä ne odottaa syväjäässä sopivaa munasolua jos kulttuurit ja värit liikaa sekoo. valtiasrotua nääs.	toxicity	1.0	toxicity	toxicity	toxicity
s24:2be70b33c813a80a6902f36a7060023d	Tiedättekö Nokialla ruttusta MB Vitoa?  Voisin ostaa sellaisen, jos on musta. Keulassa saa olla lommoja. Pistä osoite alle.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:1f44f7b7e2405a748122b683aba0162b	Köyhän kannattaa ajaa fillarilla.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:129d3e830fa390244e45cd25211e82b9	Voi helvetti, arvostat Maisaa, oletko ihan pimee?! Muija käy vieraissa, vaikka suunnitteli häitä J-M:n kanssa! Ei hyvin ala se liitto, jos J-M tyhmyyttäön menee tuohon miinaan, eikun Maisaan.	toxicity	1.0	toxicity	toxicity	toxicity
s24:5e16be1d406412843adf32fa431376ae	mitkä kemmit kiesiin nyt?  Alulla vaiko ilman? Onko teinit mitä mieltä siitä mitkä pitäis alla olla? Kemmi palaaa kun triftaa, mutta mikä olla staili???!!!	not-toxicity	0.6666666666666666	unsure	not-toxicity	not-toxicity
s24:c22ced65f77d751bb4ad74d0724b3272	Soini hajoitti persut  Soini luulee saavansa jatkaa ulkoministerinä, siksi hän hajoitti persut.  Soini on mitä epäluotettavin poliitikko. Soinilla on varmasti Suomen ennätys takin vaihdannassa, sehän suorastaan pyörii pullean miehen ympärillä.  Suomi on ennennäkemättömän alhaisen juonittelun johdosta pahassa jamassa. Jos nyt jokin hallituksen tapainen saadaan kursittua kasaan, niin siltä on ainakin kansan tuki poissa.  Nyt pitäisi hajoittaa eduskunta ja järjestää uudet vaalit.  Mutta kun vielä vallassa olevalla pääministerillä ei ole munaa sen vertaa, että toimisi demokratian mukaisesti.	toxicity	0.6666666666666666	toxicity	toxicity	unsure
s24:4c73a8d6faab32ff896fe40741979629	Tulevana Yönä Suomi Hyökkää AHVENANMAALLE!  Jo riitti rantarasistien freudentalismi, kaksikielisyys, yksityinen korkovelka, sekä idioottien multikulti jota tarvitaan kuulemma jotta myös rantaruotsalaisten edut valvotaan siinä samassa, jne jne.  Hyökkäys on suunniteltu tapahtuvan n. klo 03.00 paikallista aikaa.	toxicity	0.6666666666666666	toxicity	not-toxicity	toxicity
s24:bd48a210061db49374c8e7d01a0b5f7e	Nooh en kylläkään ole...  Mäkkimiehet saattaisivat riemastua tästä.  I would buy a Mao today if I was not working at Microsoft. - Jim Allchin, microsoftin varaisojehu 2004 samoista lähteistä	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:ed1c3f9bea404ac64a93c3ef58a413d9	Renttu lookkini ei toimi, koska olen ATM. Mitä vanhemmaksi naiset tulevat sitä enemmän heitä kiinnostaa keskustelutaidot. Puheilla naisia saadaan ei millään muulla. Ainaki voi silti juoda.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:39426357e69dee19463ba9bedb6c918e	sallittua?  saako vanhemmat laittaa puhumisen estävän kuonokopan jos kiroilee tai puhuu muuten rumia tai haukkuu vanhempia? mulle laitettiin enkä voinu mennä kouluun tänään ku en saanu pois sitä. en voinu puhua mitään	not-toxicity	0.6666666666666666	not-toxicity	unsure	not-toxicity
s24:0b19a784b7298423ff142c9c1b3f0f3d	gonna love you...  Onkohan Pet Shop Boysin tai muun vastaavan biisi, jossa lauletaan I'm gonna love you....joku hitti, mutta PSB:nkö?	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:bf796d7dd3723e1b27468c69c7ad389d	Ehkä, mutta myös WANHA uutisointi (01.03.2017), joten lainaiuksellasi ei ole p*skankaan arvoa.  F-35 tuntuu uutisoinneista päätellen toimivan erittäin hyvin maailmalla.  IMHO.	not-toxicity	0.6666666666666666	not-toxicity	not-toxicity	toxicity
s24:154380130d33af5294e42cf1990ad54d	Metelöivät palstalla, kun eivät muuta uskalla, pelkäävät joutumista naurunalaiseksi.	not-toxicity	0.3333333333333333	not-toxicity	toxicity	unsure
s24:9c23c3bbacf517902b3be8c95b68d50f	Syökää vaan margariinia HEH!  http://keskustelu.suomi24.fi/node/8425450	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:37faee051fae7be5c3e849799cf3f138	Ei vasureilla ole käytöstapoja	toxicity	1.0	toxicity	toxicity	toxicity
s24:e7c03250b302105e4f21cadef86fbf63	noita herjojaan kirjoitellut---en paljon niihin kurkkaa--luuseri ja vellipöksy sanoi joku ja hyvin sanoikin!	toxicity	1.0	toxicity	toxicity	toxicity
s24:d38e294d8eae95968a05e1a932976ca0	Lindström on ihan aikaansaava ja kieroilematon ministeri. Parhaasta päästä, kuten Jussi Niinistö. Stubb on säälittävä sekoilija, joka valitettavasti hämäsi alkuvaiheessa aiemmalla ministerikokemuksellaan koko hallituksen törkeän epätasapainoiseen pakkolakikuvioon. Ja sitähän sählärisossut ja AKT:n alainen SAK innolla käyttävät hyväksi sotkeakseen maan talouden lopullisesti.	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:3f5b6e2ca94569f511a58093254496ca	LOL Joo joku haluuki sun kanssa telttaretkelle ja puhumaan whitseistä ja hyppii yöllä niitylle leikkin whitsejä! Jeesus tee nyt jotain muutaki! LoL	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:469dc0f29e129208727b49a723c3609c	paitsi pelastaa liuta lapsia elämään, myös nämä epävarmat naiset niiltä varmoilta abortin ja syyllisyyden tuomilta mielenterveystuhoilta!  "Näyttää teidän syyllisyytenne nousseen pintaan kommenttini tähden, kun noin kärkkäästi heräsitte."  Syyllisyys mistä?! :D Unohtu taas että meistä muista enin osa ei ole tehnyt mitään mistä sellaista ppitäisi tuntea tai selitellä? Sensijaan raivo nousee pintaan sokeista tyhjänvänkyttäjistä..	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:cd7c597df367d293b947726497af00d8	Siis jopas on typerää! Vain Ari Koivusen fani voi keksiä jotain noin typerää että äänestää useaan kertaan itte..euhän se ole silloin totuudenmukainen toi himotuimmat lista? Sillä listalla on silloin pohja poissa, se on ihan sama kuin lehmä veteen kakkisi...no vaahdotkaa ääliö fanit kun vielä jaksatte tuolla turuilla ja toreilla teitä pidetään pölvästeinä ja Aria "Iiidols hiivi poikana".... Tuohan on niinkuin ennen jossain diktatuuri valtiossa oli vaalit ja vain yhtä tyypiä pystyi äänestää-muuten tuli noutaja.:-)	toxicity	1.0	toxicity	toxicity	toxicity
s24:e680c105db3a3f5f05372b13f1df98d2	http://karavaanari.info/index.php?option=com_smf&Itemid=26&board=13.0 http://keskustelu.su/REDACTED/000020319477#22000000020319477  Luekele nuo läpi ja kysele lisää :)	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:4e1e287dea41f13e5615ff52012ad85f	otetaanko huomioon myös raiskatut ja ylihyväillyt eläimet.kelpaako tyhjät bensakannut.	not-toxicity	0.3333333333333333	not-toxicity	toxicity	unsure
s24:1c6f4110a07f818fa915446ee9c1aac2	Ptörä irti ja kiristät yhtä mutteria siellä vaijerin pyörän päässä. Helppoa kun mikä.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:631d39921ffc0bf6929d968bc039c45d	Missä lie hän on  Kumpa saisin pusutella sinua poskelle huulille ja ihan mihin vaan,aina. Kun on niin ikävä. :(	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:3db72b5f9a0ac8f386ebf246c57018ca	Vai että nyt rupeat olemaan jo ikuisuuskin. Salli mun nauraa :D KIÄH KIÄH KIÄÄÄÄÄH :D Ikuisuus tässä on oltu ilman Jumalaa ja meneehän se toinenkin heti perään.	toxicity	1.0	toxicity	toxicity	toxicity
s24:911f5abd627ab9062f9ed86d2d9ae043	Itse asiassa joskus 90-luvulla olin aikas tavallinen niinkuin nytkin...tosin paljon nuorempi. Siihen aikaan likat halus just sen tyypin kans olla joka oli aina kännissä ja vetämässä toisia leukaan oli sitten syytä tai ei.Yleensä näillä tyypeillä oli hienot autot ja pelit ja vehkeet.  Useita vuosia jälkeenpäin ne likat oli sitten melkein järjestään rappiolla. Mukula räkä poskellla rattaissa , äiti silmät mustana...ja kauhee parkuminen ku ukko mätkii kännissä kotona.  Ja sit jotkut muka katui että ei ottanut mua kun olin niin rauhallinen ja mukava ja raitis....teki mieli sanoo että haista p.....a, jokaiselle.	toxicity	1.0	toxicity	toxicity	toxicity
s24:f17f5d87c03269f7f7290a936af69efc	Et sinä mitään hanttiin pannut. Et ollut syntynytkään. Luulen että seuraavalla keralla teet saman valinnan kuin useat esi-isäsi ja kielikumppanisi. Pakenet länteen when going gets tough... Häpeä esi-isiesi puolesta.  PS. faktaa: ruotsinkieliset antoivat pienestä lukumäärästään huolimatta enemmän maata venäläisille perääntyessään kuin koko muu Suomen Armeija!!!	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:e8eabcef71378052be23ee45840d1219	"Tehtiinkö mustat kiiltävät saappaat ja nahkatakit homojen himoja ajatellen? Entä saiko miehistö olla normaaleja"  Mikä on normaali? Äs-äs miehille oli ihan normaalia tuupata aseveliä poterossa ;)	toxicity	1.0	toxicity	toxicity	toxicity
s24:13f45f419adf959a7c939c60c09e1a6f	Koira syö kuivamuonaa ja ei ole ripulilla tai kovalla sen maha..ihan normaalia ulostetta. Aina iltalenkillä se tekee kakat.Silti voi olla yöllä kakt lattialla..mutta harvemmin ne..pissat löytyy lähes joka toinen yö, vaikka sen käyttää klo.22.00. pissalla ja vie aamusta klo.7.00 niin on ehtinyt jo pissat tulla matolle.. ja tuo iltalenkin jälkeinen juominen..kannattaako teidän mielestä se käyttää lenkillä ja sitten sisälle juomaan ja taas ulos jotta pissaisi vaikka lenkillä jo pissaa kunnollahermot menee.. ja	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:57839f73a9dd097e88e35ee0880fc92b	Voi voi S-Kössiä...  Niinhän siinä kävi et kun Teppi rupesi kehumaan hyväksi pelaajaksi ei kohtee kohdetta enään kiinni... Kävi niinkuin T O M ille.  Teppi pahanilmanlintu joka ei ole saanut edes monivetoa ikinä kiinni!	not-toxicity	0.6666666666666666	not-toxicity	not-toxicity	unsure
s24:c0e67e99acc5dde16598a5614fe054d4	Ei ipu puolueena osallistunut!!! vain yksittäinen henkilö!! ei mene saatanan kouluttamattomille apinoille päähän!! OTTAAKAA SAATANA ASIOISTA SELVÄ ENNEN KUIN MITÄÄN PASKAA TÄNNE KIRJOITTELETTE! KATTOKAA SIIHEN PEILIIN JA MIETTIKÄÄ UUDESTAAN ETTÄ KUKAHAN SE RASISTI ON TAI EI!!!	toxicity	1.0	toxicity	toxicity	toxicity
s24:0944ac3cc4f19f9a819a29f9b6bd03b6	entisestäään. Tappelevat kaupunginjohtajastaan.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:ae5c93a8f12bc3af9954c81d68a7a1e1	Kirka on syvältä !!!! Mitä sä siinä tekopyhässä raakkujassa näet/kuulet ?	toxicity	1.0	toxicity	toxicity	toxicity
s24:f871524dff148b618bcd2b5f024137f4	Kävin tänään testaamassa 206 XS HDI:n, mukava pikkuauto. Kyllä tollanen pitäs saaha. Auto oli ollut 4 päivää pakkasessa eikä lämmityksessä ja minä menin ja starttasin -20C pakkasessa ja hyvin lähti käyntiin... jäi moni auto sutimaan liikennevaloihin, mutta 206 hdi:llä mentiin jo kaukana. 1 vähän liikkeelle heti kakkosta, sit kolmosta ja voi sitä menoa... YES ! Liikaa ei kannata HDI:tä kierrättä sillä siitä ei ole mitään hyötyä. Istuimet olivat hyvät ja kun tuota niskatukeakin nyt sai säädettyä eteen ja taakse, mukava penkki. Moottorin lämmöt ei paljoa nousseet -20C pakkasella, olikohan 80C, mutta lämpöä tuo pukkasi ihan ok johtuen niistä sähkölämmittimistä. Ajettavuus oli hyvä, jäi hyvä mieli koeajosta. Kallishan tuo on pikkuautoksi.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:10a02d1a73243774a45255222755c8c8	Ja tuommoisen oveen voi laittaa myös tarran, että "Patmos - MIEHET" tai "Patmos - NAISET"  Moisesta kyltistä kyllä käy ilmi, että kyse on valkoihoisista heteroista, jotka eivät ole kommunisteja.	not-toxicity	0.6666666666666666	not-toxicity	not-toxicity	unsure
s24:c1398a520161a088e83d091b7c2145af	No, sinähän tiukkapipoinen olet. Onko teitä paljonkin?	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:ac374ebbaa390d3c2a8f61e22b65947b	Kunnon yleistystä tuokin, että 'suurin osa koiraihmisistä vihaa lapsia' :D ei oo todellista millasta puppua.. taidatte olla itse kissaihmisiä sitten :) ei pidä yleistää, että jos 1/10 koiranomistajista antaa koiransa kusta/paskoa jonkun pihaliittymän tykö, että muutkin sen tekis. ällöttävää yleistämistä ja naurettavaa kun tällaisesta asiasta nousee tämmönen polemiikki ja reklamaatio kun on oikeasti maailmassa isompiakin murheita märehdittävänä.. hävetkää.	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:45614839e7012f683a59aaba642a0600	När de har studerat pakkoruotsi så är den enda meningen som de kan;jag kan inte svenska .	REJECT	1.0	REJECT	REJECT	REJECT
s24:44be3bc7e2694ead89c4bfe726b3b552	jos aasina lähtee ulkomaille niin ei välttämättä tule hevosena takaisin.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:38f6384a71fdcbf1e7afa058645c817e	Onhan se kuultu että Abbas on sun isä.  Evankeliumin mukaan Bar abbas oli rosvopällikkö.	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:b13797d77d35a00fd104bc7b0fe7eb7c	Ennemmin vaikka velkaa omastani lyhennän kuin sillä rahalla maksan vuokrakiskureille vuokraa.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:8067f4d89b77d25ffc40e13db3bfe367	Rullalaudat liekeissä  Alkoi ottamaan päähän se ristuksen kolina meidänkin pihassa, ja niin ryhdyin operoimaan asian hyväksi. Viime viikonloppuna otin hiukan hapanta ja aamuyöstä rakentelin sitten kunnon roihun telineistä. Käristelin parit HK:n siniset sinapin kera ja ongelmat oli ratkaistu. Seuraavana päivänä kävin naureskelemassa ja kusin nuotioon.	not-toxicity	0.3333333333333333	not-toxicity	toxicity	unsure
s24:092e75ea7c7e4c231d43bd26544a3f53	Räsy  Tuurrssi ja Valliini jotka maksoivat Kokoomuksen velat hikeentyvät. http://www.iltalehti.fi/uutiset/2010103012610843_uu.shtml Kokoomus on hiljaa kun kannatukset tippuvat tekojen ansiosta ja hoitajatkaan eivät äänestä toista kertaa.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:5b4557ed76f90410f2f0f21317760bcd	arvatkaa jos tulis vaikka monkeymika II taloon...sitten olis kyllä äksöniä	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:c34fe6979c01ec04adb4c10fee1bc3a0	Oikeuslaitoksen päätös on että matu saa kerran raiskata ilman seurauksia. Ehdollinen tuomio ei ole muslimille rangaistus vaan sulka hattuun. Ehdollisuus lie tullut siitä, että typerä tyttö on itse lähtenyt vastustelematta mukaan. Eikö tällaisten tapausten jälkeen saisi vähän harrastaa vihapuhetta, vai tuleeko siitä pari vuotta ehdotonta?	toxicity	1.0	toxicity	toxicity	toxicity
s24:ddf1529d1f84eeb348e4d9c5e69d9e1d	Kavaria kiusaa,kuin itteensä,ja jos kiusata haluaa,niin osta volvo.  Itte en enää koskaan osta.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:425725edf5c1e8d5615a896944b81a51	Musujen kaistaa joka pikuhiljaa rupeaa suomalaisille valkenemaan, sivistynyt ihminen ei ole näin hulusta kultuurista ole uskonut olenkaan nitä nämä kulila eläjät on harrastanyt, vieläkään näitä kulijuttuja ei sivistyksessä kaiki usko todeksi eläimelistä touha.	toxicity	1.0	toxicity	toxicity	toxicity
s24:c15de343fa51be04b284fb30cc2cc6e3	Joopajoo  Me ollaan asuttu kohta kolmevuotta kerrostalo asunnossa jossa kummittelee. Aluksi se oli kohtuu pelottavaa ja sai olla paskajäykkänä, mutta äkkiä siihen tottui. Itse "juoksentelin" öisin askelten perässä ja heräsin yöllä kun jokin herätti. Kitarastakin tämä jokin on kiinnostunut, "strämm" vain kuului. Kitara ei liikahtanutkaan mutta ääni vain kuului ...spookey! Paljon muutakin on tapahtunut, mutta niistä sen enempää. Ikävin juttu tapahtui tuttavien koiralle kun tämä jokin meillä asuva säikäytti sen...koira laski alleen välittömästi. Tavarat ei onneksi meillä lentele niin kuin naapurissa tapahtuu...ei onneksi olla yksin tämän "ongelman" kanssa tässä talossa. Viimeiset reilut puoli vuotta on ollut rauhallista...tai niihin outoihin asioihin ei kiinnitä enää huomiota.	not-toxicity	0.6666666666666666	not-toxicity	not-toxicity	unsure
s24:cb46cca883ba87fbfdb12120ae90c6a4	raiskauksien puolesta. Siivoojaperse lyö turpaan raiskaajaa. Onhan niissä eroja.	toxicity	1.0	toxicity	toxicity	toxicity
s24:d8f9ace10246d5f6a86e506fec736118	nikille. mistä apua. niin eikö sinunkaa märillä sahanjauhoilla varustetut lahoneetaivot ymmärrä sitä lausetta, mitä herjaat aloituksessani!!!! vaan upposiko se suoraan ytimeen? halpaliikeiden ykköskäyttäjänä	toxicity	1.0	toxicity	toxicity	toxicity
s24:7fa570210e89736a5f6d2e4210f5b6b1	OIKEISTO HALLITUS JÄLJET , SEN VERRAN TUHOISAT ETTÄ PÄÄSEVÄTKÖHÄN AKTIIVIMALLIN YM LEIKKAUKSIEN ALLE JÄÄNEET, EDES ÄÄNESTYSPAIKOILLE. .TOIVOTTAVASTI PÄÄSEVÄT.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:89507133f358f23b6e7c5a8f6a735f52	ManC 1 - Kyösti FC 0  Ja lisää tulee..  Kyösti vaipuu koomaan kun rankkareilla City menee jatkoon..	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:395e574e458443c9398a5964221a062d	Kyl mää vaan ihmettelen kuin ihmis-suku on ollenka henkisä pysyny ennen näitä bisnesvalmisteita.Ottakaa nyt hyvät ihmiset järki käteen jossei se siälä kuupasa toimi.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:967ae300fceffb63e89c6e9938cbd538	politiikka, politiikka ja politiikka, ja paskan marjat, ainoa joka tässä ketjussa kiinnitti huomioni, oli se, luettu on paljon, olisiko se sitä Parkanolaista uteliaisuutta?  Ei tämäkään älyllistä ollut, mutta yritin löytää alkuperäisen idean;)	unsure	0.6666666666666666	not-toxicity	unsure	unsure
s24:1eb8e4d55016f3f3e46c40270e8823c5	Se loppuu kläpinteko merilapissa  ei ole kohta synnytys osastoja täällä nyt on kaikki huomio keskitetty mamuihin joiden vuoksi meni koko suomi sekaisin sipilän ja stuppimunan ansiosta.	toxicity	0.6666666666666666	toxicity	toxicity	unsure
s24:9e7340790f3e14e663e3095389cdfe7e	meinaan hyväksi..ja mun mielestä on jotenkin vinoutunutta pitää 47 vuotaista rollaattori-ikäisenä..	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:fc93517a10c1e242278751b467a5dbd6	mobilaatti  mobilat ei auta peräpukamiin	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:c53a48fd37734fe9717a234c9980f04b	mulle on kans käynny melkein tollee mut mä poltin kuiteski ulkona....miks ihmeessä ees menit sinne vessaa tupakoimaa? pystyyhän sitä ulkonaki ku ettii jonku sopivan puskan mihin menee sauhuttelee.....mä teen aina nii ku opet kärkkyy pihallaki nenä pitkänä et kuka on röökillä...:P ja siit et vanhemmille kerrotaa nii en usko et ne nii rankasti rankasee ehkä jotain 2 viikkoo arestii...eikä se kyl oo niitten ongelma et me poltetaa oma se on terveyski joka röökissä menee ei niitten:)	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:6c2e709c406079ffa59d35d4d852e211	...saksalaisisäsi yritti välillä aseveljiä vokotella,mutta kukaan ei lämmennyt.Keksivät sitten naittaa hänet komppanian hevoselle,joka toimitti morsiamen virkaa,kunnes Fritz tapasi lomallaan äitisi.Ja niin sait alkusi,Sinä,äpärä-Fritz.  Ps.Ethän aloita uutta paskanjauhamista,vaikka miten saisit kicksejä asepuvun likaamisesta.Muuta johonkin parempaan maahan,missä asepalvelus ei uhkaa.	toxicity	1.0	toxicity	toxicity	toxicity
s24:9ae28becc29c91191768887434e8f325	Mie saen toessapäevänä , entäpä saetko ite millon?  Se on tuo suantien kysely ihan ylleinen tapa , samalla kun kysellään muutkii kuulumiset.  Onhan sekkii ihan mukava kuulla ku joku on suanna vaekkee ite aena saesikkaa ja tosinpäen se kuulostaa vieläkkii paremmalta.  Kysyttäänhän aiena kalasta tulleeltakkii jotta saetko kalloo!	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:7c62bfcb2e6025aba54a11ade1a34b0e	Heipä hei!  Sulla on vahva parfyymintuoksu, haistoin sinut jo ennenkuin näin sinun kommenttisi.  Mutta itse asiaan. Mielestäni ihmisiä ei tulisi laittaa tärkeysjärjestykseen iän perusteella, vaan kaikille tulisi taata siittiöstä eläkeikään ihmisarvoinen elämä.	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:756c30a1b08a865c77aa0048c8ce9637	ja pahasti saastuneessa Jormasjärvessä myöskin pyydys liput liehuu...	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:3e6e19f1c71e84c912f9e7eea0f61a91	Kuten sanottu jo sinulle, lääkäriin mars harhoinesi. Kiitos.	toxicity	0.6666666666666666	not-toxicity	toxicity	toxicity
s24:8922fc6d59d92ab5edc1669bf1f9aebc	Miksi Olit Niin Luuseri, että sekaannuit Varattuun?.. ;P	toxicity	1.0	toxicity	toxicity	toxicity
s24:f9eae7b632fb7f54839a117290a0a396	Petetty  Moi. Ajattelin nyt purkaa itseäni hiukan, vaikka se typerältä näin pitkän ajan jälkeen tuntuukin...  Elikkä, asiani on tämmöinen: Olen pettänyt vuosi sitten, avovaimoni petti puoli vuotta sitten... Nyt asumuserossa, yhteenmuuttoa ajatelen. Kummankin osalta voin kertoa,että menimme "vieraisiin", koska kumpikaan ei suhteelta saanut sitä, mitä kaikki tarvitsevat.  Seksiä oli, ilman läheisyyttä..Pusuja ja suudelmia oli, ilman tunnetta.. Kaikkea OLI, kunnes emäntä lähti kävelemään.  Näin tulevaisuutta ajatellen.. Voisitteko kertoa mielipiteenne siitä, että mikä voisi mahdollisesti saada juttumme toimimaan? Kahdeksan vuotta olemme jo yrittäneet tuloksetta ja minä ajattelen/ ajattelemme vielä saavamme paremman suhteen kokoon.. Auttakaa hyvät ihmiset.  KIITOKSET JO ETUKÄTEEN!!!!	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:45417db0f3bfd3fe176ef2c814387ea0	kaverisi siis häpeää tunnustaa homouttaan. hän varmaankin pelkää menettävänsä kaverinsa, ja onhan siinä osin toki syynsäkin, monet heterot suhtautuvat ennakkoluuloisesti homoseksuaaleihin, sillä kuvittelevat heidän esimerkiksi katselevan itseään, ja tuntevat olonsa ahdistuneeksi heidän seurassa.  mutta oudointa on se, että eivät miehet ja naiset keskenään välttämättä tunne ahdistuneisuutta, vaan voivat aivan helposti olla kavereita.  kaverisi olisi ehkä kaikkein parasta myöntää itselleen ja muille seksuaalinen suuntautumisensa, ehkä hän voisi löytää itsellensä sopivan jätkäkaverin ja elää onnellisena?  mielestäni on väärin hävetä sitä mitä on. en minäkään kuolaa kaikkien kavereideni perään vaikka olenkin bi-seksuaali, ja kaverini tietävät sen. jos se heitä haittaisi, niin se ei olisi kyllä minun ongelmani.  mutta kaverisi tekee itse sotkunsa. tietysti asia no ahdistava mutta sen kertominen helpottaisi huomattavasti.  sinun on tosin pidettävä suusi kiinni jos olet lupautunut niin tekemään :/	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:288c00061ab55d841710bb7a6a341f3b	oikeinko otit kokonaisen vuorokauden seurannan. Olen seurannut vuoden sun lässytyksiä enkä kehottais ihan hirveästi tuulettelemaan, pelle.	toxicity	1.0	toxicity	toxicity	toxicity
s24:718773be6124b14cff3eebe0240df9d8	ei tartte uskko kaikke mitä sanotaan!et ihmiset syö toisia!ja se vielä näytettäs telkkarissa	not-toxicity	1.0	not-toxicity	not-toxicity	not-toxicity
s24:5213007bf7071a1889e2ce0a9caf1e2f	Joo eipä ne muijat tunnu ymmärtävän, että halut ne on kyttyräselkäisellä kellonsoittajallakin eikä se poven esittely ainakaan asiaa auta. Elämme karussa maailmassa jossa KAIKILLA on seksuaalisia haluja, ei vain niillä hyvännäköisillä yksilöillä.	not-toxicity	0.6666666666666666	not-toxicity	toxicity	not-toxicity
s24:f0c826e65e8a9bf33ae4b07b9eb518a6	Usein yksi kysymys riittää. Oletko siis narsisti valkku?	toxicity	0.6666666666666666	toxicity	unsure	toxicity
s24:f316428729f0b36021ab97b08e6478e9	Äläpäs aloittaja valehtele, et ole ollut päivääkään yrittäjänä, tekstistäsi huomaa että olet henkisesti vinksallaan. Tuon kaltaisen "tarinoinnin" levittäminen julkisesti on lapsellista juonimista.	toxicity	1.0	toxicity	toxicity	toxicity
