ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:e5630228171babd55266eb4cf6b1b9f1	hankalaa  Hitto oon niin ihastunut yhteen mieheen, joka on kaikin puolin täydellinen. Mutta en voi koskaan saada häntä. Sydän kipristelee, kun häntä ajattelen. Miksi ihastun aina niihin, jotka ovat varattuja tai muuten vaan ulottumattomissa, mutta perässä roikkuu muutama mies, joista en taas itse ole kiinnostunut :(	not-obscene	0.6666666666666666	obscene	not-obscene	not-obscene
s24:2ff7498c32bd4a440781a87aff2134ce	idiootti. Minkäs sille mahtaa. Käypä katsomassa kelit joskus itsekin, lennot ei paljoa maksa.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:3931b076bc23641542f01a20140d49a9	Kyllä idiootti postilaatikko piisaa	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:d8f7a612768a6d6dae976b02d6ed1d8a	Mistä te saatte nuo numbat? Oma hakupalvelu käytössä?	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:fdcb9d14b92b6996c14baa80eb571c44	Eli kristittyjen lapset pääsevät taivaaseen, mutta esimerkiksi muslimilapset joutuu helvettiin?  Vrt.Niiden lapset, joiden isä/äiti siveli lampaan verta ovenpieliin pelastuivat, kun taas "vääriin jumaliin" uskovien lapset, ja orvot (joilla ei ollut isää, tai äitiä sivelemässä verta) Jumala teurasti, ja siirsi nämä näin kätevästi helvettiin, jossa he yhä huutavat tuskaansa?  (varmaan vituttaa jotain orporaukkaa)	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:e3d737f83a49a42c784fc4524239b06b	martina on homo	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:c8dae21fd535145d9a9ebc108e787496	voi pyhä sylvi.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:786ed080e5cfe846bb26c1818b2b7a95	Ei paskapaperullanvaihto 5 sekuntia voi maksaa 15 euroa. Sen pitää kuulua peruspakettiin ilman eri veloitusta.	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:c20f35ed4a0693c0b03ac4924e1c1f77	Mitä helkuttia: ----"Miehetkin rapistuvat fyysisesti mutta sen he ainakin tuossa vaiheessa kompensoivat helposti kohonneella statuksella henkisellä kypsymisellä."  Asiallinen vastaukseni:  Eiköhän se henkinen kypsyys vaihtele yksilökohtaisesti miesten ja naisten välillä. Vannon, että moni yli 30v nainen on henkisesti ERITTÄIN KORKEALLA TASOLLA.  Näkyy se Pisa-tutkimuksissakin. Tytöt loistavat ja pojat pitelevät hännipäätä älymittelöissä.  Että revi siitä. Olen nainen, en väitä olevani fiksu, mutta moni muu nainen on niin pirun älykäs useaan mieheen verrattuna, että heitä on pakko puolustaa.  Kohonnut henkinen kypsyys ja status ei ole sukupuolesta tai iästä kiinni.  Muuten ylläoleva tekstisi on ihan hyvä. Muttan älä mene väittämään, että tietyssä iässä miehistä tulisi naisia fiksumpia.  Asiaton vastaukseni:  On sanonta, että se ei ole tyhmä joka pyytää, VAAN JOKA MAKSAA, HAH HAHAHH H.....ja kumpipa sukupuoli mahtaa hoitaa sen maksamisen näissä hu-oorahommissa ?  Mitä enemmän mies ikääntyy ja mitä enemmän hänen henkinen kypsyytensä ja statuksensa nousee, sitä todennäköisemmin hän joutuu maksamaan seksistä. Eli aika hienoa, heh, statusta. ;-) Ettei vaan statusta kohotettaisi viagralla vaikkapa, kun oma köyhä mielikuvitus ja miehen putkiaivot eivät riitä näkemään oman vaimon suloja? Mies saa ikääntyä, mutta nainen ei? Toivottavasti vaimonne naivat mustia rantamiehiä Mombasan auringossa. Niillä on taatusti isompi kull...kohoava status omaa luokkaansa.  Miehen henkinen status ei monestikaan vedä vertoja naisen oveluudelle ja sille, että nainen voi tehdä rahaa myymällä sylinsä lämpöä minkä ikäisenä tahansa. Vanhoillekin naisille on himoajat, jotka maksavat onnessaan vanhojen rouvien treenaantuneesta helmisimpukasta.  Miehen 'henkinen kypsyminen ja kohonnut status' on siis näköjään riippuvainen naisen jalkojen välissä olevasta herkusta, pepun kaaresta ja mehukkaista rinnoista. Tämä todistaa, että todellinen henkisen statuksen ruumiillistuma on NAINEN. ;) Miehen kurja mieli ei saa kikkeliään nousemaan, ellei nainen kaikessa korkeudessaan täytä miehen aivoissa ammottavaa tyhjiötä suloillaan.  Naista ympäröivät palvovat, hurmioituneet miehet, nuo kikkeliensä orjat..... Nainen on malja, josta miehetkin ovat syntyneet. Ajatelkaapa, jos nainen olisi kuin Musta Leski. Söisi uroksen aina parittelun jälkeen. Loppujen lopuksi miehet kelpaavat vain raskaisiin töihin ja siittämään naisia raskaaksi. Todellisista seksin iloista naiset voivat nauttia KESKENÄÄN ! HAHAHHAHHAA.	obscene	1.0	obscene	obscene	obscene
s24:9881bce5c9420ca802754c1a3ecb8d36	Nussintaa autokorjaamolla  Anna muutamalle vakio asiakkaalle perää ja naisille munaa, Korjaamon varastossa on hyvä ollut käydä nussittavana ja kiihko on kova.  Kiinnijäämisenruski lisää kiihkoa	obscene	1.0	obscene	obscene	obscene
s24:4294049f27ceb6b43683db0cc6ca627e	no eihän mihkää h inttien sivuille kenenkään tarvii päästäkkään, homous on sairaus.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:a8d654e10b018721bd137feeda27cc9c	Kuulostaa ihmeelliseltä. Miksi naisella tarvitsisi olla "munaa"? Tulee mieleen joku bodarinainen hyyhhhhh ... Henkistä selkärankaa tarttee olla, jos sitä tarkoitetaan, mutta muuten ihan tyhmä juttu. Ihan turhaan mietit.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:17d04036fc4228f705b0dcee6f4f8009	"Ja mistä tuollaiset tapaukset voisi jo ennakolta tunnistaa?" - Sinä sen kait parhaiten tiedät, idiootti.  Kirjoituksestasi ei minulle selvinnyt ikäsi. Tapahtuman perusteella voisi kuvitella että olet alle 20v, mutta toisaalta kolmen lapsen isän kanssa sängyssä, joka tuskin enää mikään amish viiksi on, joten voit olla myös jo varttuneemmalla iällä. Joka tapauksessa oli miten oli niin tyhmä olet kuin vasemman jalan saapas, mitään muuta ei kirjoituksestasi tule mieleen.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:03edc1fe4db32c9a2db461fa7b1c7eea	Ja audii, mersuu, bemarii....	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:94fb29a853d32da137465aeeff68a88c	oon oikeesti läski :( ainut päkki on kolmen kertaset makkarat	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:11dd4dfa30a511fd3b882f5516c83973	aivovamma on sinulla! Sä oot oikeesti avun tarpeessa älykääpiö!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:44baf85b8191deeebcee1d755131897c	Ei sulle pellelle tullut mieleen, että kyselen siksi, kun siellä ei ole paristoja. Vitun vaikee katsoa.	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:3436f6f9dc83c9ad25704fd4ad4175ba	Miksi ihmiset pilaavat oman ja läheistensä elämän, noilla kirjoituksillaan. Poistukaa kaikki julkkikset noista typeristä sivuistanne. Miksi menette mukaan tuohon pas.... Miksi annatte riepotella asioitanne mennen tullen. Ja vain te itse voitte tehdä asialle jotakin. Sulkea sivut ja sanoa kiitos ja näkemiin! Aloittakaa ihan uusi elämä ns. ”tavallisten” ihmisten tavallista elämää. Pääsette paljon helpommalla.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:7018fb509fa74a2068015299fa0482be	Passkasakki on aina passkasakkia.	obscene	1.0	obscene	obscene	obscene
s24:8ed3d20957be8fe592c2d1036fd4d35f	Sika siellä on haudattuna! Jeesusta ei näy, ei kuulu. Mies sylkäisee, sylkisormellaan pyörittelee Pyhän Raamatun sivuja! Ei lue sieltä, käsittelee sitä kuin halpaa makkaraa. Sitten alkaa vainoavin katsein etsiä kaadettaviaan, sirkusyleisön joukosta. Löytäähän niitä, maahanmuuttajia ja yksi musta, pelokas pörröhiuksinen lapsikin tempaistaan itkevänä esiintymislavalle!!!!!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:f999780b1b9908080ca93400658208e0	Haukutko syyttä vai syyn kera, on mulle ihan sama, lopettaa et näimmä osaa etkä halua. Tosissaan kauhistuttaa, että onko kaikki sun ikäset oikeesti noin kakaroita, että sormet vipeltää näppäimistöllä syytämässä paskaa eikä itse edes sitä ymmärretä.  Esimerkkiä ja perustelua sä kyllä jaksat täällä vinkua, mutta siihen se sun antis tälle palstalla tuntuu jäävän. Sorry, mut ei tarvi ku katsoo sun vastauksias vaikka tässä ketjussa, niin kyllä mulle ainakin on aivan sama miten verbaalisesti lahjakkaana joku sua sivujes takia pitää ym. kun täällä vastaukset on samaa tasoa, kuin serkun pojalla kiukustuessaan ja hän sentäs on seitsemän.	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:b0420b7fd081898a809993f40d10d7ca	Minäkin olin teiden king kun olin 19 vee.  Sitten löytyi elämään muutakin sisältöä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:dceb1665f4cfae36e41dbae6e583ec77	Älkää jauhako paskaa. Suomessa on mahtava Työvoimapula !  Ettekö te lue lehtiä tai kuuntele Kokoomuksen ja EK:n asiantuntioiden puheita ?  Mamuja on tuotava kiireesti pari miljoonaa maahamme pulan paikkaajiksi.  Viron Slovakian ja Puolan työvoima ei riitä millään ! Pula on senverran iso ja raju !	obscene	1.0	obscene	obscene	obscene
s24:a4c6ec0adab2e7757617b019a9dd5d6b	rakas miesystäväni antoi minun tisuille nimet Vilma ja Valma! Vähän naurattaa kun hän puhelimessa lähettää heille terkkuja:)	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:04c981b68df048ecebb4147aa160d369	Mukavaa kaikkien koiran omistajien mollaamista taas ilmassa... Ihan kun taas kaikki antaisi koiriensa haukkua ja paskantaa pitkin ja poikin.  Siksipä en leirintä-alueilla viitsi/halua majoittautua. Harrastan kalastusta, joten majoittaudun lähelle kalapaikkoja, niin että pikku sieluiset karavaanarit saa juoda ja möykätä pikku tunneilla rauhassa!	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:bb4e9789d0d1415ef4134820f0aa43f8	Mulla on ollut ihan sairaan paska päivä töissä..aika paskassa työpaikassa..nyt alko naurattamaan... :D	obscene	1.0	obscene	obscene	obscene
s24:e3fbaa12eb4e485e7613d20eecf66a0e	Jätskinnälkään ostan silloin tällöin pakkaseen parin euron pakkauksen, jossa on kuusi tuuttia. Jätskikiksalla kuulemani mukaan yksi pallo voi maksaa jopa 4 €.  http://www.youtube.com/watch?v=z4OLmjkIUPw	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:a54ec91f57c120a20439ded9bd584b19	HÄHÄHÄHÄHÄÄÄÄÄ HÄHÄHÄHÄHÄHÄÄÄÄÄÄ	not-obscene	0.6666666666666666	not-obscene	REJECT	not-obscene
s24:759e22a5ab93c13cf7ce603f04a6d5bb	vesipää akka taas pitää yksin jorina aloituksia täällä. Paljastelee omia mielikuvitus tuotoksiaan, millä ei todella ole mitään todellisuuspohjaa. Olet kyl niin tyhmistä tyhmin.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:4982bb0cc59fa939f2d67410fc2faec0	"Ylläpito hoi! Tässä on seuraava joka haluaa pääsyä laitoshoitoon. Vinkki viranomaisille. Muuten, kyllä ihmisillä on oikeus pihallaan olla ilman että henki lähtee. Oletan tietysti lähtökohtaisesti, että ihmiset ainakin vakavissa asioissa puhuvat tosissaan. Tosin nettihörjöt voivat mikäli joku asiaan puuttuu, että ihan vain läpällä vaan. Vitsi, vitsi. Haittaaks se? Veikkaan, että tässä tapauksessa avohuoltoon päästetty kuntoutuja päätti tappaa kenet vain päästäkseen laitokseen takaisin. Keravalla (Savio) oli äskettäin vastaava tapaus. Poika tappoi tuntemattoman tytön urheilukentällä. Muitakin tapauksia on ollut ja lisää tulee. Mielenterveyshuolto on todella retuperällä. Psykiatriset hoitolaitokset takaisin. Ihmishenget eivät saa demokraattisessa yhteiskunnassa olla säästökohde. Suuri virhe tehtiin kun laitokseen kuuluvat ihmiset passitettiin ulos kadulle ja "avohoitoon". Löpsö suhtautuminen huumausaineiden väärinkäyttäjiin vain lisää ongelmaa. "  Joo tappajat kuuluu vankilaan tai hirttosilmukkaan, en mä sitä puolustele vaan olen sitä vastaan että sun mielestä valta päättää ihmisen vapaudesta ja suljetaan kaikki pöpilään siksi että on "hullu". Mikä mlkku sinäkin siinä olet kun leikit jotain natsijohtajaa ja pistelet porukkaa telkien taakse tuosta vaan ? Onko se inhimillistä? Ja kallonkutistajat ovat pskiaisia koska leikkivät ihmisten yksityisasioilla riistäen heidän vapautensa, kato valta päättää. kyllä tästä ongelmasta on puhetta pitkin nettiä ja yhteiskuntahan senkin päättää.  tämä sinun yhteiskuntasi on mennyt poliisivaltioksi, että vetäisehän sinä römpsätuhero päähäs ja painu m*lkku v*ttuun täältä hölisemästä viranomaisillasi. Just tuollaisia vasikoita ja huolestujia kukkahattuh*moja täällä kouvostoliitossa riittää.  onneksi en yleensä näitä shit palstoja luekaan tämän enempää mutta pakko puuttua vähäsen kun sunlaisia natsisikoja tulee tänne elvistelemään.  Sossu on sika koska sillä on valtaa ja panee porukkaa edunvalvontaan, vie lapset huushollista ihan tuosta vaan.  Kun et sinä mistään mitään tiedä niin suksi vaan v*ttuun täältä ja hoida itseäsi vaan, paina piikki takalistoosi ja alistu vallalle vaan.  Opettele lukemaan viestit oikein äläkä lässytä.	obscene	1.0	obscene	obscene	obscene
s24:f1ec89cb48ba8df8572c6467c73d7697	rahalla korvaamaton. Ymmärsin tarkoituksen ilman korjaustakin.  Kiitos sinulle palautteestasi : )	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:e27399673387ea11dfe8256c2ec4bbd8	sinähän alat oppia, sinä kirjoitat jo melkein kuin Iso Persu !  HIENOA !!!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:d29114c05ee28f5f0464c557664b173a	Lööppilehdistä olemme saaneet lukea miten mies rehentelee et Sohvin kans ollut sillai sutinaa jo 2017... Ktysymys kuuluukin alkoikos ne sutinat tällä kertaa ihan heti kun Sohvi oli päässyt tutkinnasta ulos ja Niko jäi kiven sisään?? Joka tapauksessa pokaamalla bestiksen muija ja mahdollisimman julkisesti voinemme todeta et nyt on kyllä järki ja mulkku on seissyt yhtä aikaa..  Stefun ainoa huoli ei näet ole se,mitä exä tekee vaan miten tähän pokaukseen suhtautuu raaka-ranen taustajoukot???? Siinnä selvittelyssä ei Elvistelyt ja Seiskan etusivulla nillittäminen auta pätkääkään...	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:f2951da0d1512fcaea0e1d480b546ebe	jess  kossu vei..viäl ku pyhä ptrick hoitaa homman nii satanen tuplattu,,,,;)	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:c3f90d54cb6a4da8fcbfb5b26a1b6bc5	Näinhän se on. Ei tuollaisella tuollaisilla lähtökohdilla ole hänestä muuta kuin munaamaan kainuulainen kansa. Se, että hän munaisi kepun olisi tietysti toivottavaa, mutta sen jälkeen hän voisi mennä vaikka hevon p....see...n.	unsure	0.3333333333333333	unsure	not-obscene	obscene
s24:e4c5d914a04dbf3ddda6eb485d4bc55e	Oletpa sinä typerä, toisen vahingosta voi joku viisastua tai oppia jotain.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:fc0fbe4db6a4703e537db88b4f01fe37	....minä haluan sulle DD-kupit ! Ja samoin oikeesti ukkoskin....	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:b951c358c71438680482526aa7e078dc	Ai....onko se miljonääri vihervasemmistosossu sitten mielestäsi parempi. Tai rikkaanperheen kultapojumiljonääri joka ei edes tiedä mitä sana työ tarkoittaa. Ja äänestääkö kukaan NORMAALI homo poikia. Tämä on typerä kommentti, mutta, typerään aloitukseen tyhmä vastaus. Äänestä sinäkin ei porvari numero6 niin sinullekkin löytyy vielä töitä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:4799bb6096716617ccddcb74ea02964e	tarkoitit tuolla sitä, että olen liiankin usein lukenut hallanpanemia höpinöitä, niin olet aivan oikeassa. Ei paska pöyhimällä parane, ja Scripta tosiaan on Halla-ahon hanurista. Parempi etten enää tuhlaa ruutia variksiin, jotka tuon jätekasan ympärillä nokkivat.	obscene	1.0	obscene	obscene	obscene
s24:5cf81d9ccb0a35f0cdfb03f5b2a5ec2e	Eikös se ole sanonta että tyhmällä on halvat huvit ?  Omaan tyhmyyteensä moni kompastuu ja helv4ettiin joutuu?	obscene	0.6666666666666666	obscene	obscene	unsure
s24:813b928347ff0d5a895020dd3b5f5611	Kerran olen kännissä himomoinnut kaverin muijaa. Mitä tein, no panin tietenkin! Vitutti jälkeenpäin, ei se mitä tein kaverille, vaan oli niin helvetin ruma eukko.	obscene	1.0	obscene	obscene	obscene
s24:5264a9cd1e3f812d6159074d5851960f	Voi löytää, jos haluaa löytää. "Hän on määrännyt tähtien luvun, hän kutsuu niitä kaikkia nimeltä" (Psalmi 147:4). Ja kyllä jo luomiskertomuksessa kerrotaan, että Jumala teki tähdetkin.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:b9eb61609c60d92aa790dd7b66a33d1e	Elähän traktori-pave höyryä. Syö liäkkees.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:2950e5aa78eaa37ef72b892966f7f0e2	siinäpäs vedelkää suomalaiset, meikä panee ulkomaalaisten kaa.	not-obscene	0.6666666666666666	not-obscene	not-obscene	unsure
s24:e7498bd31a9968221b6bf62460376759	käsidesit auta,jos syömäsi ruoka on saastunutta.Jos juuri SINÄ et sairastunut,niin ei se tarkoita yleisesti pientä riskiä paskataudin saamiseksi,palikka.	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:ab88c66fabc2f3a2ced0f959fdf1edc9	täyssika se on niinku kaikki muutki maansa "miehet"!!!!!!!!! sentakia ne ei syö sikaa, ku se ois kannibalismia eli saman rodun syömistä...	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:f456711a5dcb159e3498566579c86a21	Helposti punastuva  "Helposti punastuva voi ottaa avukseen turkoosin, lapis, lazulin tai sodaliitin viilentävät energiat"  Ote Anne Hietasen kirjasta Valon Voimaa (Unio Mystica) s.36.  mr e	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:23b75afe786c4e5993c01e6c8cf68dbe	Homofoobikko täyspäinen hetero? Pelkäät sä että Haavisto tulee ja raiskaa?	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:3d9ebcd7561f652517bf61673c7c3c95	valtio ja suuryritykset poraa sua hanuriin ja sää vaan, että "kiitos, herra, saisinko lisää."	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:ac0bc97e70e1073b1ec886c96e8f180b	Kyllä korpimaantaksissa haisee. Suosikaa muita.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:d34c263e252a2272955072253708de7e	yrjöämään sinne vessanpönttöösi, olet sen verran päästäsi vialla. Harmittaako ruma naamasi ja pömppömahasi, kun ei niitä naikkosia ja hutsuja ja muita jakelijoita sinulle ritä yrityksistäsi huolimatta. Ajelen muutaman vuoden vanhalla Renautilla ja pari perittyä kesähuvilaa omaavana en välitä tuollaisesta typerästä sössöttämisestä. Kateus paistaa näillä palstoilla. Koska nykyisin avioero alkaa olla sääntö, ajattelen ja harkitsen niitä asioita tosi tarkkaan ja uskon kohtaloon, en riehu kuin hullu huorapaikoissa. vaan monet harrastukset ja työ ystävät tuttavat ja omaiset ovat tällä erää todella tärkeitä. En viitsi niin tarkasti tällaisella palstalla katsella kirjoitusvirheitä, pilkut ja muut panen vain tärkeisiin papereihin, en tällaiselle ala-arvoiselle palstalle.	not-obscene	0.6666666666666666	unsure	not-obscene	not-obscene
s24:1a43314100c97b2e770eda563dd5adcd	nariseva sossu erkki on teoriapuolen höpöttäjä edelliseltä vuosituhannelta, se ei tajua enää mitään mistään	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:0b8fe0ac11b42a175821b39aeb7553b1	musta se taas on ihan sikahuono!!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:e67810bee96288c8fbac6ae968b99873	Kannus liittyy Kokkolaan parin vuoden sisällä... Säästäkää nuokin rahat vaikka viidakko matkailun kehittämiseen. Voisko siihen paskaseen jokeen hankkia vaikka virtahepoja?	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:9e63718413079ab0b8dca28cd5e9df83	Ei tarvi muita syyttää ku itseään jos suostuu rahaa lähetteleen yhtään kenellekään tuntemattomalle. Se on sit voi voi. Ei voi se munan tai pilden tarve olla niin suuri että tuhansia lähettää jolleki mukavanoloiselle ulkkistyypille joka mukamas tarvii matkarahat.	unsure	0.3333333333333333	unsure	not-obscene	obscene
s24:417528493265fde5cca813c89b14d5b3	Persu taas öyhöttää. Onko kaljaa taas nuppi täynnä?	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:9c3783b1369223d2f2ac4cf3abf6d2bc	Tucs Facessa 3.11.14 ip:  "Nyt täytyy sanoa, että olen ihan kypsä median aikaiseen kiusaamiseen ja suoranaiseen valehteluun suhteeni!!!!  Hymy lehden/Alibin entinen päätoimittaja Mika Lahtonen on itse ex-rikollinen joka on myös istunut linnassa oikeasti toisin kuin minä!!!!! Hän myös käytti täysin sairasta isääni täysin hyväkseen haastatteluja kirjoittaessaan.  Hymy lehti pilasi minun 10v avoliiton, olisimme saaneet sen vielä kuntoon mieheni kanssa, mutta kyseinen lehti ja yksi narsisti toimittaja kusettivat mua täysin, juttu on niin pitkä että se tulee omaelämäkertakirjaani!!!!  Nyt saamari soikoon, eikö se YSN tai joku vastaava taho saa noille valeille jotain tolkkua????!!!!! Eikö sitäpaitsi salaisten asiakirjojen julkaiseminen ole RIKOS????  Me näemme oikeudessa Hymy ja MINÄ tulen olemaan asianomistajana siellä!!!!! En todellakaan ole mikään "rikollinen", pas-kanmarjat, täällä on kyllä vapaana useitakin sellaisia!"	unsure	0.3333333333333333	unsure	not-obscene	obscene
s24:24bca038bd72eb98a3079c60326f32d3	Ja sitäpaitsi tyhmän leiman saa jo sillä että esittää tyhmää. Ja miksi ihmeessä pitää esittää jotain muuta kuin on? Omana itsenään löytää ihan varmasti sen parhaan ihmisen vierelleen!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:5ccba289cd517ef932f464dc11af912d	Olisit tulpan pannut takaapäin. persuuksien omaavalle naiselle? Ampunut takaisin omalla panoksellasi.. Semmoinen paukku että, pää naisella pyörää onnesta vieläkin. persujen nainenko?	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:d3003440467b5845eac8e871ff966987	Noin ne ajotaidottomat pelkurit puolustelee nastoja, vaikka eivät ole koskaan edes uskaltaneet kitkarenkaisella autolla ajaa. Se on tosi että tyhmää kuluttaa kitkarenkaita kesällä, pehmeä kumi kuluu todella nopeasti, etenkin helteellä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:21f86d0b8d7ff4fbb5f220e65af012b1	viisumi viroon???  sattuuko kukaan tietämään tarvitseeko suomalaisen oleskeluluvan omaavan algerian kansalainen viisumia mennäkseen lomalle viroon? tarkoituksena olisi viettää muutma yö tallinnassa ja viron suurlähetystön sivuilla kyseisen maan kansalaisilta vaaditaan viisumia, mutta jos henkilöllä on jo suomessa oleskelulupa niin tarvitseeko viisumia????	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:7b1d085b37d4e61d1bac2afe936bd16f	Moi olen erittäin kiinosunut sexistä ja Sinusta tienkin, olen 60v ent bodari 170cm 60g asun oulussa, milloin tavattais, aina Ystäsi Rexa! jos kiinosaa niin soita 0400479069	obscene	0.3333333333333333	obscene	not-obscene	unsure
s24:1cd3e345d5e017b9d666f8548e04a2d9	huono provo!  En ole sairaanhoitaja, minua ei teidän asiat paiskaa piirun vertaa. Tuo nyt oli huono provo.. Varmasti joku kyrpiintynyt TA:n edustaja purkamassa paineita? :)  Kokeillaan: Kerro tarkemmin! Anna nimiä! Mitäs sitä turhaan täälä olet anonyyminä, vedä lehteen koko juttu! Soita hesariin!  Ainiin.. et voi.. koska juttusi on keksitty..	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:766a65196118f3d2a05d33866f36ddac	Outokummun kaupungin yt-neuvottelut  Taas mennään perse edellä puuhun että rytinä käy. Onko meillä varaa lomautuksiin tilanteessa jossa suorittavan portaan työpanos on elintärkeää.. Terveydenhuolto toimii nyt jo natisemalla liitoksistaan, potilasturvallisuus kärsii jo nyt hoitajapulasta saati sitten kun potkitaan väkeä lomille. Hallinnossa on tarpeetonta väkeä ja säästöt näin ollen suurempia mutta heitä ei uskalleta potkia pihalle, mieluummin syötetään vaikka selälleen... Odotamme mielenkiinnolla milloin Juko tai muu taho haastaa tapahtuvista rikkeistä oikeuteen ja säästöt valuvat hiekkaan.. xxxxxxxxxx "Neuvotteluja käytiin huhtikuussa kahden viikon ajan.  Yt-neuvottelujen lopputuloksena Outokummun kaupunki lomauttaa enintään 21 henkilöä kuluvan vuoden aikana. Lomautettavista viisi työskentelee hallintopalveluissa ja 16 hyvinvointipalveluissa. Lomautukset kestävät enintään 90 päivää.  Lisäksi työsopimuslain mukainen työn keskeytys voidaan tehdä enintään yhdeksälle henkilölle, ja viidelle se on jo tehty.  Kaupunginhallituksen esityslistan mukaan työntekijäjärjestöjen luottamushenkilöt katsovat ”työnantajan päättäneen lomautuksista yksipuolisesti”. Jukon luottamushenkilö ei kirjauksen mukaan hyväksy toimia, koska hänen mielestään neuvotteluissa ei ole toimittu riittävästi yt-lain hengen mukaisesti." (Karjalainen 23.4.2020 )	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:d93cac4e432df2c13a24d553a6647f81	istuin vieressäsi  tietokoneluokassa.  olen oppinut vähättelemään tätä tunnetta, pidän sitä salaisena psykoosina. töissä, bussissa, kirjastossa, kaupassa, baarissa kuljen kuin juuri voittanut toipilas. pärjään, se riittää: keskustelen sen kanssa, sanon että älä jaksa, nämä asiat ympärilläni ovat ihan tarpeeksi paljon kaikkea. ja ne ovat.  sitten kaikki alkaa alusta. tulen luokkaan ja muistan jotain lamaannuttavaa: oletkin olemassa. inkarnaatio. kävelen, katson, mutta näyttelen. näyttelen ajatuksiini kadonnutta, sellaista jonka pakkomielteet ovat muualla. mutta eivät vittu ole.  en tee elettäkään. luen joitain sivuja, mitään ei tartu päähän, mutta jatkan. en ole vapaa. ja jos on jokin suurempi pakkomielle kuin sinä, niin se on vapaus. siksi voin lohduttautua sillä, että tiedän miten tämä menisi, vaikka kaikki toiveet toteutuisivatkin. ottaisin sinua kiinni leuasta ja se olisi juuri mitä haluat. kymmeniä viikonloppuja, punkkua, muutamia litroja jäätelöä, ikea. vielä pari juttua, jotka on koettava, sitten kyllästyn.  lähdet pois, minä viisi minuuttia myöhemmin. menen kirjastoon, en saa rauhaa. seuraavana päivänä kaupassa tulee taas tämä välähdys. keskustelen sen kanssa, sanon että älä jaksa, nämä asiat ympärilläni ovat ihan tarpeeksi paljon kaikkea. ja ne ovat.	obscene	1.0	obscene	obscene	obscene
s24:e0497fa80dc215cea912df5a9787ff6b	mahdollisuudet saada vaiika hiv. Toivon et miehes ei sitä saa, se et sinä saat niin se olisi ihan oikein sulle. Jos tartutat sukupuolitaudin miehees olet tosi sika. Kaikki sun kaltaisesi pettäjät ovat rottia, mitkä pitäisi myrkyttää pois päiviltä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
